Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	TrackTarget	LiveTime	FillTime	DeadExplosion	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[3]	MagicLauncherNpc[2]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	TimeScale	TimeScaleDuration
10060101	普攻-1-1	1	3	4		2	0			4		0.1			-1		FxR2ShenweiAttack01Shouji						-1			1					0	0	0	0							0	3	30	0.2	0.1	100601011	100600	100616				100616		100601012	1.3		1	1		1			1	1				
10060201	普攻-2-1	1	3	4		2	0			4		0.1			-1		FxR2ShenweiAttack02Shouji01						-1			1					0	0	0	0							0	3	30	0.2	0.1	100602011	100601	100615				100615		100602012	1.3		1	1		1			1	1				
10060202	普攻-2-2	1	8	4		2	0			4		0.1			-1		FxR2ShenweiAttack02Shouji02						-1			1					0	0	0	0							0	3	30	0.2	0.1	100602021	100601	100615				100615		100602022	1.3		1	1		1			1	1				
10060301	普攻-3-1	1	3	4		2	0			4		0.1			-1		FxR2ShenweiAttack03Shouji						-1			1					0	0	0	0							0	3	30	0.2	0.15	100603011	100602	100616				100616		100603012	1.3		1	1		1			1	1				
10060401	普攻-4-1	1	3	4		2	0			4		0.1			-1		FxR2ShenweiAttack04Shouji						-1			1					0	0	0	0							0	3	30	0.2	0.08	100604011	100603							100604012	1.3		1	1		1			1	1				
10060501	红消-1-1	1	3	5		2.5	0			4		0.1			-1		FxR2ShenweiAttack11Shouji						-1			1					0	0	0	0							0	3	30	0.2	0.15	100605011	100610	100618				100618		100605012	0.5			0		1			1	1				
10060601	红消-2-1	1	3	5		2.5	0			4		0.1			-1		FxR2ShenweiAttack11Shouji						-1			1					0	0	0	0							0	3	30	0.2	0.15	100606011	100611	100618				100618		100606012	0.5			0		1			1	1				
10060701	红消-3-1	1	3	5		2.5	0			4		0.1			-1		FxR2ShenweiAttack11Shouji						-1			1					0	0	0	0			1	10060702			0	3	30	0.2	0.18	100607011	100612	100618				100618		100607012	0.5		1	0					1	1				
10060702	红消-3-1	1	3	5			0			4		0.1			-1		FxR2ShenweiAttack11Shouji					1	-1			1					0	0	0	2							0	3		0.2	0.15	100607021	100612							100607022	0.5		1	0					1	1				
10061101	蓝消-1-1	2	3.5				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2		0.2	0.1	100611011	100626	100623							1.3		1	0		1			1	1				
10061102	蓝消-1-2	2	3.5				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2	90	0.2	0.1	100611021	100626							100611022	1.3		1	0		1			1	1				
10061103	蓝消-1-3	2	5				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2	90	0.2	0.2	100611031	100626	200102				200102		100611032	1.3		1	0		1			1	1				
10061201	蓝消-2-1	2	3.5				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2		0.2	0.1	100612011	100627	100624							1.3		1	0		1			1	1				
10061202	蓝消-2-2	2	3.5				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2	90	0.2	0.1	100612021	100627							100612022	1.3		1	0		1			1	1				
10061203	蓝消-2-3	2	5				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2	90	0.2	0.2	100612031	100627	200102				200102		100612032	1.3		1	0		1			1	1				
10061301	蓝消-3-1	2	4.5				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2		0.2	0.1	100613011	100628	100625							1.3		1	0		1			1	1				
10061302	蓝消-3-2	2	4.5				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2	90	0.2	0.1	100613021	100628							100613022	1.3		1	0		1			1	1				
10061303	蓝消-3-3	2	6				0			4		0.1			-1		FxR2ShenweiAttack21Shouji						-1			1					0	0	0	0							0	2	90	0.2	0.2	100613031	100628	200102				200102		100613032	1.3		1	0		1			1	1				
10061308	蓝消-3-8	2	8				0			4		0.1			-1		FxR2ShenweiAttack21Shouji					0.5	-1			1					0	0	0	0							0	3		0.2	0.1	100613081	100628								1.3		1	0					1	1				
10061401	QTE-1	2	2.5	5		2.5	0			4		0.1			-1		FxR2ShenweiQteShouji						-1			1					0	0	0	0							0	3		0.2	0.15	100614011	100651								0.5		1	0					1	1				
10061402	QTE-2	1	2.5	5		2.5	0			4		0.1			-1		FxR2ShenweiQteShouji						-1			1					0	0	0	0							0	3		0.2	0.15	100614021	100651	100652	100653						0.5		1	0					1	1				
10061701	大招-1	1	8	6		3	0			4		0.1			-1		FxR2ShenweiAttack51Shouji						-1			1					0	0	0	0			1	10061710			0	3	90	0.2	0.1	100617011	100661	100664	100663						1.3		1	0					1	1				
10061702	大招-2	2	0.1				2			4		2			-1						FxR2ShenweiAttack51Dandao		-1			1	-1.25				0	0	0	0							0	3		0.2	0.1										0	HitCase		0					0	1				
10061707	大招-镜头2	2	999				0			4		0.1			-1								-1			1					0	0	0	0							0	3		0.2	0		100662								0	HitCase		0					0	1				
10061710	大招-10	1	8	6		3	0			4		0.3			-1	1	FxR2ShenweiAttack51Shouji		0.1			1	-1			1					0	0	0	0							0	3	90	0.2	0.1	100617101	100661								1.3		1	0					1	1				
