Key	CellX	CellY
VisibleObstacle		
	217	0
	217	1
	211	0
	217	2
	218	1
	218	2
	219	1
	224	1
	219	2
	218	0
	222	1
	224	2
	224	0
	223	1
	219	0
	223	0
	222	0
	225	1
	222	2
	226	1
	225	2
	223	2
	225	0
	231	1
	228	0
	231	2
	235	1
	233	2
	230	2
	229	0
	230	0
	232	2
	231	0
	228	1
	229	2
	230	1
	229	1
	226	0
	208	0
	209	1
	208	1
	202	0
	200	0
	203	1
	209	0
	203	2
	210	2
	213	1
	203	0
	210	0
	211	1
	210	1
	213	0
	212	1
	212	0
	118	273
	117	274
	118	274
	117	275
	118	275
	116	275
	117	276
	118	276
	116	276
	117	277
	118	277
	116	277
	115	276
	115	277
	115	275
	116	278
	117	278
	115	278
	118	278
	119	280
	120	280
	118	280
	119	281
	119	279
	120	281
	120	279
	118	281
	118	279
	121	280
	121	281
	121	279
	120	278
	121	278
	119	278
	121	277
	122	277
	120	277
	121	276
	122	278
	122	276
	120	276
	123	277
	123	278
	123	276
	122	275
	123	275
	121	275
	124	276
	124	277
	124	275
	123	274
	124	274
	122	274
	125	275
	125	276
	125	274
	124	273
	125	273
	123	273
	124	272
	125	272
	123	272
	126	273
	126	274
	126	272
	125	271
	124	271
	127	272
	125	270
	125	269
	122	273
	121	274
	120	275
	119	277
	119	276
	120	274
	121	273
	122	272
	123	271
	124	270
	124	269
	125	268
	127	267
	128	267
	126	267
	127	266
	128	266
	126	266
	129	266
	128	265
	129	267
	129	265
	127	265
	128	264
	129	264
	127	264
	128	263
	129	263
	127	263
	126	265
	125	267
	125	266
	124	268
	123	270
	120	273
	121	272
	122	271
	121	271
	122	270
	123	269
	122	269
	123	268
	124	267
	125	265
	126	264
	128	262
	129	262
	127	262
	130	263
	130	264
	130	262
	129	261
	130	261
	128	261
	129	260
	130	260
	128	260
	131	261
	131	262
	131	260
	127	261
	126	263
	124	266
	123	267
	123	266
	124	265
	125	264
	125	263
	126	262
	127	260
	128	259
	127	259
	128	258
	130	256
	131	256
	131	255
	132	257
	130	255
	131	254
	130	254
	132	253
	133	253
	131	253
	134	253
	132	252
	132	251
	135	253
	134	249
	135	249
	133	249
	136	250
	136	251
	136	249
	135	248
	136	248
	134	248
	132	250
	131	252
	126	261
	126	260
	126	259
	127	258
	128	257
	127	257
	130	253
	131	251
	132	249
	133	248
	133	247
	137	246
	137	247
	137	245
	136	244
	137	244
	135	244
	136	243
	137	243
	135	243
	138	244
	138	245
	138	243
	137	242
	138	242
	136	242
	137	241
	138	241
	136	241
	139	242
	139	243
	139	241
	138	240
	139	240
	137	240
	138	239
	139	239
	140	240
	140	241
	140	239
	139	238
	140	238
	138	238
	139	237
	140	237
	138	237
	141	238
	141	239
	141	237
	140	236
	141	236
	139	236
	136	240
	117	282
	118	282
	116	282
	117	283
	117	281
	118	283
	116	283
	116	281
	115	282
	115	283
	115	281
	114	281
	115	280
	116	280
	114	282
	114	280
	113	281
	113	282
	113	280
	114	279
	115	279
	113	279
	112	280
	112	281
	112	279
	111	280
	111	281
	111	279
	112	278
	113	278
	111	278
	110	279
	110	280
	110	278
	109	278
	110	277
	111	277
	109	279
	109	277
	108	278
	108	279
	108	277
	107	277
	108	276
	109	276
	107	278
	107	276
	106	276
	105	276
	106	277
	106	275
	107	275
	105	277
	105	275
	104	276
	104	277
	104	275
	103	275
	104	274
	105	274
	103	276
	103	274
	102	275
	101	275
	102	276
	102	274
	101	276
	101	274
	102	273
	103	273
	101	273
	100	274
	100	275
	100	273
	99	274
	99	275
	99	273
	98	273
	99	272
	100	272
	98	274
	98	272
	97	273
	97	274
	97	272
	96	273
	96	274
	96	272
	97	271
	98	271
	96	271
	95	272
	95	273
	95	271
	94	272
	94	273
	94	271
	95	270
	96	270
	94	270
	93	271
	93	272
	93	270
	92	271
	92	272
	92	270
	91	270
	92	269
	93	269
	91	271
	91	269
	90	270
	90	271
	90	269
	89	270
	89	271
	89	269
	90	268
	91	268
	89	268
	88	269
	88	270
	88	268
	87	269
	87	270
	87	268
	88	267
	89	267
	87	267
	86	268
	86	269
	86	267
	85	268
	85	269
	85	267
	86	266
	87	266
	85	266
	84	267
	84	268
	84	266
	83	267
	83	268
	83	266
	82	267
	82	268
	82	266
	83	265
	84	265
	82	265
	81	266
	81	267
	81	265
	80	266
	80	267
	80	265
