Info	Key	X	Y
10050204	PB1	1139	1044
10050204	PB2	0	0
10050204	PB3	0	0
10050204	PB4	0	0
10050204	PB5	0	0
10050204	S1	1895	868
10050204	B101	2002	915
10050204	B102	1889	641
10050204	B103	2103	636
10050204	B104	1845	797
10050204	NPC1	1208	806
10050204	NPC2	1381	1210
10050301	PB1	2140	2743
10050301	PB2	0	0
10050301	PB3	0	0
10050301	PB4	0	0
10050301	PB5	0	0
10050301	S1	1870	2718
10050301	B101	1394	2891
10050301	B102	1389	2610
10050301	X1	1057	2132
10050301	B201	883	2157
10050301	B202	604	2124
10050301	B203	849	1902
10050301	B301	1494	1912
10050301	B302	1706	1764
10050301	B303	1726	2050
10050301	S2	1494	2668
10050301	S3	852	2043
10050301	S4	1544	1573
10050301	B401	1713	922
10050301	B402	1917	729
10050301	B403	1686	675
10050301	CCJT1	1160	1442
10050301	CCJT2	1868	1442
10050301	NPC1	1980	2939
10050402	PB1	470	2115
10050402	PB2	0	0
10050402	PB3	0	0
10050402	PB4	0	0
10050402	PB5	0	0
10050402	S1	651	1998
10050402	B101	1248	2096
10050402	B102	1248	1878
10050402	NPC1	672	1998
10050402	B201	1322	2513
10050402	B202	1457	2780
10050402	B203	1601	2547
10050402	S2	669	2007
10050402	S3	1419	2218
10050402	S4	1514	2247
10050402	B301	1750	2382
10050402	B302	1744	2156
10050402	B303	1973	2552
10050402	B304	1861	1949
10050402	B401	1334	1701
10050402	B402	1554	1864
10050402	B403	1049	1786
10050402	B404	1763	1707
10050402	B405	1271	1926
10050401	PB1	2046	2855
10050401	PB2	0	0
10050401	PB3	0	0
10050401	PB4	0	0
10050401	PB5	0	0
10050401	S1	1870	2718
10050401	B101	1156	2397
10050401	B102	1501	2722
10050401	X1	1057	2132
10050203	PB1	1139	1044
10050203	PB2	0	0
10050203	PB3	0	0
10050203	PB4	0	0
10050203	PB5	0	0
10050203	S1	1895	868
10050203	B101	2002	915
10050203	B102	1889	641
10050203	B103	2103	636
10050203	B104	1845	797
10050203	B105	2141	814
10050203	B999	2002	756
12040401	PB1	1493	877
12040401	S1	1529	1279
12040401	B101	1599	2438
12040401	B102	1599	2438
12040401	B103	1599	2438
12040401	JS	1878	2987
10060101	PB1	1938	524
10060101	PB2	0	0
10060101	PB3	0	0
10060101	PB4	0	0
10060101	PB5	0	0
10060101	S1	1804	819
10060101	B101	1581	1192
10060101	B102	1351	953
10060101	B103	1979	1024
10060101	S2	1608	1602
10060101	B201	1640	1978
10060101	B202	1145	2014
10060101	S3	1474	2109
10060101	B301	1682	2611
10060101	B302	1650	2877
10060101	B303	1969	2645
10060101	CCJT1	960	2380
10060101	CCJT2	2102	2380
10060101	JX1	2048	736
10060101	JS	1924	3063
10040304	PB1	1545	1715
10040304	S1	1496	2300
10040304	B101	1777	2760
10040304	B102	1777	2760
10040304	JX1	1380	2178
10040304	S3	1490	2305
10040304	B301	1491	2860
10040304	B302	1943	2539
10040304	S2	1494	2306
10040304	B201	1537	1665
30020101	PB1	1932	2976
30020101	JX1	1811	2813
30020101	JS	2167	537
30020101	S1	1859	2868
30020101	B101	1890	2050
30020101	B102	1157	1121
30020101	B103	488	2056
30020101	B104	1890	2050
30020101	B105	1014	2539
30020101	B106	1582	579
30020101	B107	1126	1753
30061301	PB1	1871	439
30061301	B101	1392	1289
30061301	B102	1133	1133
30061301	B103	1299	718
30061301	B104	2071	1162
30061301	B105	2227	1035
30061301	B106	2095	684
30061301	B107	1168	905
30061301	B108	2227	811
30061301	B111	1230	2425
30061301	B112	1081	2284
30061301	B113	938	2071
30061301	B114	1841	2384
30061301	B115	1871	2222
30061301	B116	1885	2008
30061301	B117	918	1880
30061301	B118	1822	1793
30061301	S1	1651	1113
30061301	S2	1468	2008
30061301	BOSS	1778	2921
30061301	Guardian1	1426	2794
30061301	Guardian2	1968	2613
10040202	PB1	1545	1715
10040202	S1	1496	2300
10040202	B101	1777	2760
10040202	B102	1777	2760
13010614	PB1	1785	2738
13010614	PB2	0	0
13010614	PB3	0	0
13010614	PB4	0	0
13010614	PB5	0	0
13010614	S1	1698	2636
13010614	B101	1573	2459
13010614	B102	1293	2437
13010614	B103	1673	2217
13010614	S2	1579	2790
13010614	B201	1557	1689
13010614	B202	1320	1695
13010614	B203	1799	1695
13010614	S3	1573	2806
13010614	B301	1551	803
13010614	B302	1370	930
13010614	B303	1733	919
13010614	B304	1183	880
13010614	B305	1942	803
13010614	B999	1514	1316
13010614	S999	1551	803
10040303	PB1	2024	469
10040303	JX1	1421	1296
10040303	JX2	1742	2694
10040303	YY1	1300	2178
10040303	YY2	1826	3003
10040303	S1	1876	693
10040303	B101	1530	1251
10040303	S2	1710	847
10040303	B201	1543	1245
10040303	S3	1716	828
10040303	B301	1524	1258
10040404	PB1	1873	2946
10040404	PB2	0	0
10040404	PB3	0	0
10040404	PB4	0	0
10040404	PB5	0	0
10040404	CS1	2147	705
10040404	B99	606	2233
10040404	S1	1779	2769
10040404	B101	1631	2552
10040404	B102	1308	2590
10040404	B103	1850	2324
10040404	S2	1509	2335
10040404	B201	1255	2205
10040404	B202	1520	2077
10040404	S3	1568	2133
10040404	B301	1560	1855
10040404	B302	1735	1698
10040404	B303	1385	1672
10040201	PB1	2020	623
10040201	S1	2020	700
10040201	B101	1865	927
10040201	B102	2161	927
10040201	S2	1535	805
10040201	B201	1373	1290
10040201	B202	1670	1284
10040201	S3	1535	1486
10040201	B301	1528	1937
10040201	B302	1306	2018
10040201	B303	1750	2018
10040201	S4	1474	2375
10040201	B401	1838	2792
10040201	B402	1494	2853
10040201	B403	1946	2516
99919917	PB1	1744	2788
99919917	S1	1512	2451
99919917	B101	1184	2552
99919917	B102	1788	2188
99919917	B103	1127	2294
99919917	B104	1503	2070
99919917	B105	1411	2289
10040402	PB1	2064	618
10040402	JX1	1583	1311
10040402	S1	1605	1081
10040402	B101	1576	2716
10040402	B102	1401	2521
10040402	B103	1770	2515
10040402	B104	1160	2645
10040402	B105	1985	2645
10040402	B106	1294	2831
10040402	B107	1773	2853
10040402	MB1	1791	407
10040402	MB2	2308	1181
10040402	MB3	1124	1124
13010601	PB1	1882	424
13010601	PB2	0	0
13010601	PB3	0	0
13010601	PB4	0	0
13010601	PB5	0	0
13010601	S1	1892	725
13010601	B101	1897	1150
13010601	B102	1655	1159
13010601	B103	2159	1154
13010601	S2	1579	2790
13010601	B201	1557	1689
13010601	B202	1320	1695
13010601	B203	1799	1695
13010601	S3	1573	2806
13010601	B301	1551	803
13010601	B302	1370	930
13010601	B303	1733	919
13010601	B304	1183	880
13010601	B305	1942	803
13010601	B999	1514	1316
13010601	S999	1551	803
13010602	PB1	1522	1702
13010602	S1	1512	2206
13010602	B101	1863	2961
10040403	PB1	1770	2880
10040403	S1	1474	2413
10040403	B101	1198	2067
10040403	CCJT1	1863	1298
10040403	CCJT2	1863	291
12040301	PB1	1518	1648
12040301	S1	1500	2102
12040301	B101	1821	2853
12040301	JS	1881	2907
12040302	PB1	1530	1685
12040302	S1	1530	1878
12040302	B101	1530	2193
12040302	B102	1361	2181
12040302	B103	1706	2181
12040302	S2	1524	2387
12040302	B201	1560	2799
12040302	B202	1875	2538
12040302	JS	1930	2853
12040303	PB1	1536	1206
12040303	S1	1669	958
12040303	B101	1978	710
12040303	B102	1742	649
12040303	B103	2045	940
12040303	JS	2166	577
