Info	Key	X	Y
11070106	S1	1274	5315
11070106	PB1	1077	4104
11070106	B101	939	6306
11070106	B102	1604	6274
11070106	B103	720	5911
11070106	B104	1832	5915
11070106	JY1	1177	4382
11070106	JY2	1269	5240
11070106	JY3	1597	6268
11070106	JY4	944	6318
11070106	JY5	709	5908
11070106	JY6	1823	5920
11070106	JYD1	1211	4932
10070201	PB1	1438	1004
10070201	B101	1193	2251
10070201	S1	1201	2515
10070201	NPC1	1427	1494
10070201	B201	1169	3766
10070201	B202	960	4027
10070201	B203	1315	4001
10070201	S2	1197	3212
10070201	B301	1294	5672
10070201	B302	1047	5824
10070201	B303	1509	5834
10070201	S3	1255	4830
11050106	CSQ1	1266	5224
11050106	S3	1270	5825
11050106	B301	1254	6446
11050106	B101	1202	2723
11050106	B102	1039	2454
11050106	B103	1237	2449
11050106	PB1	1202	1491
11050106	CS1	1203	4309
11050106	S1	1192	2025
11050106	S2	1201	3385
11050106	B201	1000	3932
11050106	B202	1333	3924
