Info	Key	X	Y
30080201	PB1	923	734
30080201	End	987	3775
30080201	M201	850	2450
30080201	M202	650	2450
30080201	M203	1050	2450
30080201	M204	850	2300
30080201	M205	650	2300
30080201	M206	1050	2300
30080201	M207	850	2150
30080201	M208	650	2150
30080201	M209	1050	2150
30080201	M301	900	3550
30080201	M302	750	3550
30080201	M303	1050	3550
30080201	M304	900	3400
30080201	M305	750	3400
30080201	M306	1050	3400
30080201	M307	900	3250
30080201	M308	750	3250
30080201	M309	1050	3250
30080201	M101	900	1550
30080201	M102	750	1550
30080201	M103	1050	1550
30080201	M104	900	1400
30080201	M105	750	1400
30080201	M106	1050	1400
30080201	M107	900	1250
30080201	M108	750	1250
30080201	M109	1050	1250
