Info	Key	X	Y
10060202	PB1	3098	3190
10060202	S1	3117	3070
10060202	B101	3045	2446
10060202	B102	3189	2162
10060202	B103	2876	2162
10060202	S2	3076	2314
10060202	B201	2660	1267
10060202	B202	3024	1177
10060202	S3	2826	1227
10060202	B301	2488	2349
10060202	B302	2189	2187
10060202	S4	3117	3070
10060202	B401	3045	2446
10060202	B402	3189	2162
10060202	B403	2876	2162
10060201	PB1	7589	2623
10060201	S1	7600	2482
10060201	B101	7619	1667
10060201	B102	7787	1465
10060201	B103	7495	1461
10060201	S2	7625	1456
10060201	B201	6838	2393
10060201	B202	6876	2633
10060201	S3	6748	2542
10060201	B301	6270	1679
10060201	B302	5993	1531
10060201	B303	6247	1408
10060201	B203	6589	2491
90090001	PB1	7045	12232
90090001	PB2	6647	13087
90090001	PB3	6647	13087
90090001	PB4	6647	13087
90090001	PB5	6647	13087
90090001	S1	6720	12912
90090001	End	12363	279
90090001	B102	6918	13036
90090001	B101	6492	12864
90090001	C01	7050	11781
90090001	C02	7337	11908
90090001	C03	7206	11428
90090001	C04	7528	11542
