Info	Key	X	Y
10010102	PB1	1945	1958
10010102	S1	1705	3115
10010102	S2	2893	2978
10010102	S3	3471	3437
10010102	B201	1708	3619
10010102	B202	1828	3919
10010102	B301	3204	3445
10010102	B302	3429	3198
10010102	B401	4049	4062
10010102	B402	4168	4426
10010102	B403	4437	4126
10010102	B203	1570	3916
10010102	B101	2217	2252
10010102	B102	2158	2549
10010102	B103	2566	2275
99940001	PB1	1848	1908
99940001	NPCPB1	2157	1745
99940001	B0	1964	1934
99940001	B1	1694	5412
99940001	B2	4218	4253
99940001	B3	5663	1727
99940001	B4	1708	8861
99940001	B5	5695	5726
99940001	B6	8947	1745
99940001	B7	5570	8800
99940001	B8	6942	6973
99940001	B9	8770	5650
99940001	END	8292	8323
99940001	BB1	8510	8539
99940001	EX1	1696	4350
99940001	EX2	3553	3578
99940001	EX3	4957	1723
99940001	T1	4248	1726
99940001	T2	7138	1727
99940001	T3	8772	2915
99940001	T4	8768	4099
