Info	Key	X	Y
30010401	PB1	265	1819
30010401	PB2	0	0
30010401	PB3	0	0
30010401	PB4	0	0
30010401	PB5	0	0
30010401	S1	1501	1812
30010401	B101	1512	3092
30010401	B102	1325	3364
30010401	B103	1691	3350
30010401	X1	4478	784
30010401	S2	4219	777
30010401	DOOR4	2952	1438
30010401	B201	3896	777
30010401	B202	3595	400
30010401	B203	3946	232
30010401	B204	3142	267
30010401	B205	2733	580
30010401	B206	2956	878
30010401	X2	1606	4071
30010401	S3	1916	4075
30010401	DOOR5	4677	4034
30010401	B301	2373	4260
30010401	B302	2411	3992
30010401	B303	3123	4061
30010401	B304	3254	4381
30010401	B305	3288	3765
30010401	B306	3931	3877
30010401	B307	4331	3581
30010401	X3	5290	4137
30010401	S4	5290	3784
30010401	DOOR6	5062	601
30010401	B401	5178	3423
30010401	B402	5510	3394
30010401	B403	5292	2280
30010401	B404	5142	2730
30010401	B405	5515	2584
30010401	B406	5181	1757
30010401	B407	5054	1242
30010401	B408	5358	1338
10050404	PB1	2040	4223
10050404	PB2	0	0
10050404	PB3	0	0
10050404	PB4	0	0
10050404	PB5	0	0
10050404	S1	1896	3958
10050404	B101	1788	3535
10050404	B102	1535	3631
10050404	B103	1937	3503
10050404	B104	5436	2593
10050404	B105	5196	2593
10050404	B106	5436	2593
10050404	B107	5196	2593
10050404	B108	5436	2593
10050404	S2	1466	3215
10050404	B201	1313	2876
10050404	B202	1552	2739
10050404	B203	1023	2885
10050404	B204	1121	2715
10050404	B205	1355	2654
10050404	B206	5038	1788
10050404	B207	5390	1973
10050404	B208	5038	1788
10050404	S3	1173	2564
10050404	B301	827	2117
10050404	B302	525	2012
10050404	B303	847	1839
10050404	B304	3875	972
10050404	B305	3851	629
10050404	B306	4242	834
10050404	B307	4029	954
10050404	B308	4242	834
10050404	S4	986	1244
10050404	B401	958	544
10050404	B402	738	349
10050404	B403	1097	292
10050404	B404	3094	1501
10050404	B405	2908	1315
10050404	B406	3094	1501
10050404	B407	2908	1315
10050404	B408	3094	1501
10050404	S5	0	0
10050404	B501	0	0
10050404	B502	0	0
10050404	B503	0	0
10050404	B504	0	0
10050404	B505	0	0
10050404	B506	0	0
10050404	B507	0	0
10050404	B508	0	0
10050404	CCJT1	751	1071
10050404	CCJT2	1372	1071
10050404	NPC1	1497	3485
10050404	ZZJQ1	1648	3474
10050404	ZZJQ2	634	1975
10050404	End	1051	768
10050403	PB1	321	2132
10050403	S1	782	2402
10050403	B101	1049	2578
10050403	B102	1221	642
10050403	B103	1189	859
10050403	S2	652	1531
10050403	B201	786	2092
10050403	B202	1025	2090
10050403	B203	755	2313
10050403	B204	1633	3184
10050403	S3	895	2150
10050403	B301	1203	2674
10050403	B302	1455	2766
10050403	B303	1198	2937
10050403	S4	1542	3243
10050403	B401	2026	4228
10050403	B402	1968	3861
10050403	B403	1759	3971
10050403	B404	1619	4126
10050403	CCJT1	1111	3270
10050403	CCJT2	1868	3270
10050403	ZZJQ1	976	1257
10050403	ZZJQ2	1487	3050
10050403	ZX1	1076	2540
13010202	PB1	1815	4249
13010202	S1	1815	3975
13010202	B101	1835	3701
13010202	B102	1622	3549
13010202	B103	2058	3549
13010202	B104	0	0
13010202	B105	0	0
13010202	B106	0	0
13010202	B107	0	0
13010202	B108	0	0
13010202	B109	0	0
13010202	S2	1389	3134
13010202	B201	923	2921
13010202	B202	1470	2799
13010202	B203	943	2647
13010202	B204	1247	2556
13010202	B205	0	0
13010202	B206	0	0
13010202	B207	0	0
13010202	B208	0	0
13010202	B209	0	0
13010202	S3	959	2382
13010202	B301	651	1928
13010202	B302	612	2324
13010202	B303	1075	2102
13010202	B304	660	2121
13010202	B305	863	2015
13010202	B306	0	0
13010202	B307	0	0
13010202	B308	0	0
13010202	B309	0	0
13010202	S4	834	1417
13010202	B401	901	550
13010202	JQ1	901	309
13010202	B999	708	897
13010202	S999	900	592
20010109	PB1	1533	3081
20010109	S1	1238	2760
20010109	B101	973	2880
20010109	B102	944	2688
20010109	B103	1443	2551
20010109	B104	1217	2483
20010109	B105	1140	2654
20010109	B106	324	2166
13010216	PB1	1815	4249
13010216	S1	1815	3975
13010216	B101	1835	3701
13010216	B102	1622	3549
13010216	B103	2058	3549
13010216	B104	0	0
13010216	B105	0	0
13010216	B106	0	0
13010216	B107	0	0
13010216	B108	0	0
13010216	B109	0	0
13010216	S2	1389	3134
13010216	B201	923	2921
13010216	B202	1470	2799
13010216	B203	943	2647
13010216	B204	1247	2556
13010216	B205	0	0
13010216	B206	0	0
13010216	B207	0	0
13010216	B208	0	0
13010216	B209	0	0
13010216	S3	959	2382
13010216	B301	651	1928
13010216	B302	612	2324
13010216	B303	1075	2102
13010216	B304	660	2121
13010216	B305	863	2015
13010216	B306	0	0
13010216	B307	0	0
13010216	B308	0	0
13010216	B309	0	0
13010216	S4	834	1417
13010216	B401	901	550
13010216	JQ1	901	309
13010216	B999	708	897
13010216	S999	900	592
13010216	ZZJQ1	1002	1222
10070101	PB1	556	167
10070101	PB2	0	0
10070101	PB3	0	0
10070101	PB4	0	0
10070101	PB5	0	0
10070101	S1	603	184
10070101	B101	969	604
10070101	B102	1007	856
10070101	B103	1200	583
10070101	B104	5436	2593
10070101	B105	5196	2593
10070101	B106	5436	2593
10070101	B107	5196	2593
10070101	B108	5436	2593
10070101	S2	1572	3423
10070101	B201	1945	4026
10070101	B202	1811	4239
10070101	B203	2180	4078
10070101	B204	1121	2715
10070101	B205	1355	2654
10070101	B206	5038	1788
10070101	B207	5390	1973
10070101	B208	5038	1788
10070101	S3	1338	3024
