Info	Key	X	Y
30090105	PB1	4448	15105
30090105	S1	5522	15732
30090105	B101	6058	15989
30090104	PB1	778	5003
30090104	JD1	822	4775
30090104	S1	831	4722
30090104	S2	778	4730
30090104	S3	822	4827
30090104	S4	849	4766
30090104	B101	951	3615
30090104	B102	1183	3654
30090104	B201	938	3474
30090104	B202	1235	3557
30090104	B301	977	3409
30090104	B302	1280	3500
30090104	B401	902	3771
30090104	B402	1175	3798
30090102	PB1	1708	12133
30090102	S1	3850	15536
30090102	S2	6712	16464
30090102	S3	11292	14858
30090102	S4	13011	12374
30090102	C101	3401	16388
30090102	C102	2978	16336
30090102	C103	3549	16690
30090102	B201	7784	17068
30090102	B202	8626	16711
30090102	B203	8487	16031
30090102	B204	7611	16088
30090102	B301	12145	14165
30090102	B302	11881	13746
30090102	B401	13371	11882
30090102	B402	13233	11279
30090102	B403	13730	11258
30090102	TP1	2527	13076
30090102	TP2	8229	16939
30090102	TP3	11690	14082
30090102	TP4	13589	11234
30090102	TP5	13211	8563
30090102	L102	3499	15572
30090102	L103	4065	15823
30090102	B101	1531	12594
30090102	B102	1592	12618
30090102	B103	1857	12546
99980005	PB1	803	5772
99980005	B101	849	4158
99980005	S1	833	4845
30090103	PB1	11550	5934
30090103	S1	11339	5516
30090103	S2	4165	1079
30090103	S3	1470	2835
30090103	S4	13011	12374
30090103	C101	11228	5657
30090103	C102	11136	5104
30090103	C103	10630	5102
30090103	C201	8111	3083
30090103	C202	7194	3377
30090103	C203	8288	4095
30090103	C301	5056	1688
30090103	C302	3281	917
30090103	C303	2227	1396
30090103	C304	5220	1083
30090103	C305	4420	1338
30090103	C401	1577	2772
30090103	C402	981	3087
30090103	C403	1089	3834
30090103	C501	638	5714
30090103	B101	6982	2509
30090103	B102	6607	2685
30090103	B103	6871	2002
30090103	B201	2155	1592
30090103	B202	1755	1495
30090103	B203	2274	1798
30090103	B301	7883	5843
30090103	B302	9267	6098
30090103	B303	8403	5965
30090103	T101	525	6613
30090103	T102	724	6822
30090103	T103	939	6963
30090103	L101	658	5905
30090103	L102	827	6083
30090103	L103	971	6220
