Info	Key	X	Y
13010214	PB1	3400	5296
13010214	PB2	3400	4609
13010214	PB3	0	0
13010214	PB4	0	0
13010214	PB5	0	0
13010214	S1	3520	6511
13010214	B101	3518	6813
13010214	B102	3362	6969
13010214	B103	3639	6969
13010214	B104	3215	7116
13010214	B105	3786	7125
13010214	B106	3198	6831
13010214	B107	3838	6813
13010214	B108	0	0
13010214	B109	0	0
13010214	S2	3520	6511
13010214	B201	3380	6770
13010214	B202	3682	6779
13010214	B203	3302	6995
13010214	B204	3674	7004
13010214	B205	3492	7116
13010214	B206	3172	6952
13010214	B207	3890	6943
13010214	B208	0	0
13010214	B209	0	0
13010214	S3	3520	6511
13010214	B301	3518	6813
13010214	B302	3362	6969
13010214	B303	3639	6969
13010214	B304	3215	7116
13010214	B305	3786	7125
13010214	B306	3198	6831
13010214	B307	3838	6813
13010214	B308	0	0
13010214	B309	0	0
13010214	S4	0	0
13010214	B401	0	0
13010214	B402	0	0
13010214	B403	0	0
13010214	B404	0	0
13010214	B405	0	0
13010214	B406	0	0
13010214	B407	0	0
13010214	B408	0	0
13010214	B409	0	0
13010214	S5	0	0
13010214	B501	0	0
13010214	B502	0	0
13010214	B503	0	0
13010214	B504	0	0
13010214	B505	0	0
13010214	JM10	4518	2864
13010214	JM11	3651	5031
13010214	JMC1	3520	5031
13010214	CM10	3779	5031
13010214	CM11	4646	2864
13010214	CMC1	4774	2864
13010214	JM20	4778	3400
13010214	JM21	3808	3899
13010214	JMC2	3675	3899
13010214	CM20	3937	3899
13010214	CM21	4651	3400
13010214	CMC2	4523	3400
13010214	JM30	4520	4093
13010214	JM31	3632	2095
13010214	JMC3	3501	2095
13010214	CM30	3763	2095
13010214	CM31	4644	4093
13010214	CMC3	4772	4093
13010214	JQ11	3400	4869
13010214	JQ12	0	0
13010214	JQ13	0	0
13010214	JQ21	3690	3499
13010214	JQ22	0	0
13010214	JQ23	0	0
13010214	JQ31	3298	2408
13010214	JQ32	3678	2401
13010214	JQ33	3654	2674
13010214	JM	3520	6113
13010214	CM	3520	7868
99960010	PB1	1650	396
