Info	Key	X	Y
80010207	PB1	1260	1974
80010207	Big	2750	1950
80010207	C01	2100	2350
80010207	C02	2100	2150
80010207	C03	2100	1950
80010207	C04	2100	1750
80010207	C05	2100	1550
80010207	C06	2400	2150
80010207	C07	2400	1950
80010207	C08	2400	1750
80010207	C11	2400	2500
80010207	C12	2650	2500
80010207	C13	2900	2500
80010207	C14	3150	2500
80010207	C15	2400	1400
80010207	C16	2650	1400
80010207	C17	2900	1400
80010207	C18	3150	1400
80010207	C21	3400	2300
80010207	C22	3300	2130
80010207	C23	3200	1950
80010207	C24	3300	1780
80010207	C25	3400	1600
80010207	Big2	3650	1950
30020301	PB1	528	2061
30020301	PB2	528	1867
30020301	PB3	0	0
30020301	PB4	0	0
30020301	PB5	0	0
30020301	S1	1601	1968
30020301	B101	2472	2319
30020301	B102	2437	1962
30020301	B103	2517	1636
30020301	B104	2986	2287
30020301	B105	3044	1968
30020301	B106	3009	1623
30020301	S2	2747	1955
30020301	B201	2115	2444
30020301	B202	2514	2692
30020301	B203	2179	1539
30020301	B204	2541	1277
30020301	B205	3503	2219
30020301	B206	3431	1691
30060601	PB1	590	1973
30060601	Big	2750	1950
30060601	C01	2100	2350
30060601	C02	2100	2150
30060601	C03	2100	1950
30060601	C04	2100	1750
30060601	C05	2100	1550
30060601	C06	2400	2150
30060601	C07	2400	1950
30060601	C08	2400	1750
30060601	C11	2400	2500
30060601	C12	2650	2500
30060601	C13	2900	2500
30060601	C14	3150	2500
30060601	C15	2400	1400
30060601	C16	2650	1400
30060601	C17	2900	1400
30060601	C18	3150	1400
30060601	C21	3400	2300
30060601	C22	3300	2130
30060601	C23	3200	1950
30060601	C24	3300	1780
30060601	C25	3400	1600
30060601	Big2	3650	1950
30060601	HP	3151	2672
30060601	CP	3151	1258
13011114	PB1	376	1956
13011114	S1	600	1956
13011114	JX1	2736	1956
13011114	B101	1324	1860
13011114	B102	1324	2087
13011114	S2	1500	1956
13011114	B201	2100	1956
13011114	B202	2201	2289
13011114	B203	2201	1602
13011114	B204	2300	2039
13011114	B205	2300	1852
13011114	S3	1917	1956
13011114	B301	1695	1956
