Info	Key	X	Y
10020303	PB1	2999	3052
10020303	S1	2999	3528
10020303	B101	2999	3961
10020303	B102	2999	3961
10020304	PB1	4103	4380
10020304	S1	3424	4380
10020304	B101	3442	2421
10020304	B102	2540	3448
10020304	B103	3108	3771
10020304	B104	2597	2678
10020304	B105	3250	2804
10020304	B106	2808	4422
10020304	S2	2180	2214
10020304	B201	1489	4841
10020304	B202	1765	3477
10020304	B203	1867	4306
10020304	B204	1963	3653
10020304	CSQ1	3232	2013
10020304	CS1	2180	2219
10020304	JX1	4001	4187
10020304	JS	2007	5034
10020404	PB1	4103	4380
10020404	S1	3424	4380
10020404	B101	3442	2421
10020404	B102	2540	3448
10020404	B103	3108	3771
10020404	B104	2597	2678
10020404	B105	3250	2804
10020404	B106	2808	4422
10020404	S2	2180	2214
10020404	B201	1393	4875
10020404	B202	1355	2892
10020404	B203	1867	4306
10020404	B204	1963	3653
10020404	CSQ1	3232	2013
10020404	CS1	2180	2219
10020404	JX1	4001	4187
10020404	JS	2007	5034
12021201	PB1	2979	2659
12021201	S1	2972	3229
12021201	B101	2953	4042
12021201	B102	2952	4183
12021201	B103	2957	4324
12021201	JS	3223	2065
12021101	PB1	1614	2505
12021101	S1	1761	2998
12021101	B101	1902	3543
12021101	B102	1710	3805
12021101	B103	2062	3793
12021101	S2	1902	3978
12021101	B201	1697	4356
12021101	B202	2101	4350
12021101	B203	1531	4824
12021101	B204	2018	5061
12021101	JS	2015	5039
11020102	PB1	1887	4801
11020102	S1	1953	4076
11020102	B101	1684	4307
11020102	B102	1708	3852
11020102	B103	2192	3845
11020102	B104	2174	4303
11020102	B201	1946	4388
11020102	B202	1722	4072
11020102	B203	1960	3757
11020102	B204	2195	4076
11020102	B301	1761	3750
11020102	B302	2041	3701
11020102	S2	1953	4079
11020102	S3	1946	4482
11020102	G1	1785	3046
11020102	PB2	1617	4733
11020102	B105	1985	3774
11020102	B106	2197	4048
11020102	B205	2119	3900
11020103	PB1	3014	2749
11020103	B101	3003	3895
11020103	B102	2835	3284
11020103	S1	3003	3280
11020103	PB2	3317	3647
11020103	PB3	1951	3538
11020103	S3	1947	3921
11020103	B201	1723	4031
11020103	B202	2143	4031
11020103	B203	1942	4245
10020403	PB1	2999	3052
10020403	S1	2999	3528
10020403	B101	2999	3961
10020403	B102	2999	3961
12020303	PB1	1758	2432
12020303	S1	1752	2694
12020303	B101	1754	3026
12020303	B102	1544	3057
12020303	B103	1958	3057
12020303	S2	1920	3514
12020303	B201	1713	4413
12020303	B202	2054	4413
12020303	JS	2009	5022
