Info	Key	X	Y
30080402	PB1	1300	732
30080402	PB2	10318	738
30080402	End	17468	725
30080402	M101	4333	732
30080402	M102	4333	882
30080402	M103	4333	582
30080402	M104	4183	732
30080402	M105	4183	882
30080402	M106	4183	582
30080402	M107	4033	732
30080402	M108	4033	882
30080402	M109	4033	582
30080402	M201	7780	732
30080402	M202	7780	882
30080402	M203	7780	582
30080402	M204	7630	732
30080402	M205	7630	882
30080402	M206	7630	582
30080402	M207	7480	732
30080402	M208	7480	882
30080402	M209	7480	582
30080402	M301	11900	732
30080402	M302	11900	882
30080402	M303	11900	582
30080402	M304	11750	732
30080402	M305	11750	882
30080402	M306	11750	582
30080402	M307	11600	732
30080402	M308	11600	882
30080402	M309	11600	582
30080402	M401	14300	732
30080402	M402	14300	882
30080402	M403	14300	582
30080402	M404	14150	732
30080402	M405	14150	882
30080402	M406	14150	582
30080402	M407	14000	732
30080402	M408	14000	882
30080402	M409	14000	582
30080402	M501	16750	732
30080402	M502	16750	882
30080402	M503	16750	582
30080402	M504	16600	732
30080402	M505	16600	882
30080402	M506	16600	582
30080402	M507	16450	732
30080402	M508	16450	882
30080402	M509	16450	582
