Key	CellX	CellY
VisibleObstacle		
	30	156
	30	157
	31	152
	31	153
	31	154
	31	155
	31	156
	31	157
	32	151
	32	152
	32	153
	32	154
	32	155
	32	156
	32	157
	33	131
	33	151
	33	152
	33	153
	33	156
	33	157
	33	158
	34	129
	34	131
	34	132
	34	151
	34	152
	34	153
	34	157
	34	158
	34	159
	35	129
	35	130
	35	131
	35	132
	35	133
	35	134
	35	144
	35	145
	35	146
	35	149
	35	150
	35	151
	35	152
	35	153
	35	158
	35	159
	35	160
	35	161
	35	162
	35	163
	35	169
	35	170
	36	130
	36	131
	36	132
	36	133
	36	134
	36	135
	36	136
	36	137
	36	138
	36	139
	36	140
	36	141
	36	142
	36	143
	36	144
	36	145
	36	146
	36	147
	36	148
	36	149
	36	150
	36	151
	36	159
	36	160
	36	161
	36	162
	36	163
	36	164
	36	165
	36	166
	36	167
	36	168
	36	169
	36	170
	36	171
	37	129
	37	130
	37	135
	37	136
	37	137
	37	138
	37	139
	37	140
	37	141
	37	142
	37	143
	37	144
	37	146
	37	147
	37	148
	37	149
	37	150
	37	151
	37	164
	37	165
	37	166
	37	167
	37	168
	37	170
	37	171
	37	172
	37	173
	38	129
	38	130
	38	146
	38	147
	38	148
	38	149
	38	172
	38	173
	38	174
	38	175
	39	128
	39	129
	39	174
	39	175
	39	176
	39	177
	40	127
	40	128
	40	129
	40	175
	40	176
	40	177
	40	178
	40	179
	40	180
	40	182
	41	127
	41	128
	41	178
	41	179
	41	180
	41	181
	41	182
	41	183
	42	126
	42	127
	42	128
	42	181
	42	182
	42	183
	43	126
	43	127
	43	182
	43	183
	43	184
	44	125
	44	126
	44	183
	44	184
	45	125
	46	123
	45	183
	45	184
	45	185
	47	122
	47	123
	46	184
	46	185
	72	115
	47	124
	47	184
	47	185
	48	184
	48	185
	48	186
	49	185
	49	186
	50	185
	50	186
	51	184
	51	185
	51	186
	52	185
	52	186
	52	187
	52	188
	52	189
	52	190
	53	186
	53	187
	53	188
	53	189
	54	187
	54	188
	54	189
	55	188
	55	189
	56	187
	56	188
	56	189
	61	155
	60	157
	60	158
	62	158
	63	160
	63	161
	64	162
	62	162
	61	161
	57	188
	57	189
	61	154
	61	156
	62	157
	61	158
	61	159
	64	159
	62	160
	64	161
	63	162
	62	161
	61	160
	60	160
	60	159
	58	188
	58	189
	58	190
	58	191
	62	159
	63	159
	59	157
	59	159
	59	158
	59	189
	59	190
	59	191
	60	164
	60	165
	60	166
	60	189
	60	190
	60	191
	66	148
	61	165
	61	166
	61	167
	61	168
	61	189
	61	190
	61	191
	61	192
	62	167
	62	168
	62	169
	62	189
	62	190
	62	191
	62	192
	63	168
	63	169
	63	170
	63	189
	63	190
	63	191
	64	167
	64	168
	64	169
	64	170
	64	171
	64	190
	64	191
	65	168
	65	169
	65	170
	65	189
	65	190
	66	169
	66	170
	66	171
	66	189
	66	190
	67	170
	67	171
	67	172
	67	188
	67	189
	67	190
	68	170
	68	171
	68	186
	68	187
	68	188
	68	189
	71	145
	70	145
	69	169
	69	170
	69	171
	69	182
	69	183
	69	184
	69	185
	69	186
	69	187
	69	188
	69	189
	71	144
	70	144
	70	169
	70	170
	70	178
	70	179
	70	180
	70	181
	70	182
	70	183
	70	184
	70	185
	70	188
	52	120
	48	119
	50	119
	48	121
	74	147
	73	146
	71	146
	71	147
	71	148
	71	149
	71	150
	71	151
	71	168
	71	169
	71	170
	71	175
	71	176
	71	177
	71	178
	71	179
	71	180
	71	181
	51	119
	50	121
	50	120
	72	146
	72	147
	72	148
	72	149
	72	150
	72	151
	72	168
	72	169
	72	170
	72	173
	72	174
	72	175
	72	176
	72	177
	73	119
	49	122
	49	119
	73	150
	73	151
	73	169
	73	170
	73	171
	73	172
	73	173
	73	174
	73	175
	47	120
	49	121
	74	150
	74	151
	74	152
	74	153
	74	154
	74	155
	74	156
	74	157
	74	158
	74	170
	74	171
	74	172
	74	173
	75	118
	48	122
	75	150
	75	151
	75	152
	75	153
	75	154
	75	155
	75	156
	75	157
	75	158
	75	159
	75	160
	75	161
	75	172
	75	173
	75	174
	76	118
	46	120
	76	159
	76	160
	76	161
	76	173
	77	117
	77	118
	77	160
	77	161
	78	116
	78	117
	78	160
	78	161
	79	115
	79	116
	79	160
	79	161
	80	114
	80	115
	80	116
	80	160
	80	161
	96	109
	94	108
	81	113
	81	114
	81	115
	81	160
	81	161
	95	108
	94	109
	82	113
	82	114
	82	115
	82	159
	82	160
	95	110
	93	108
	83	113
	83	114
	83	159
	83	160
	95	109
	93	109
	90	108
	84	113
	84	114
	84	159
	84	160
	92	108
	91	108
	85	113
	85	114
	85	159
	85	160
	85	161
	85	162
	85	163
	85	164
	92	109
	91	109
	86	112
	86	113
	86	159
	86	160
	86	161
	86	162
	86	163
	86	164
	86	165
	86	166
	86	167
	86	109
	87	109
	87	112
	87	113
	87	165
	87	166
	87	167
	87	170
	87	171
	87	172
	88	109
	88	110
	88	111
	88	112
	88	113
	88	165
	88	166
	88	167
	88	168
	88	169
	88	170
	88	171
	88	172
	89	109
	89	110
	89	111
	89	112
	89	163
	89	164
	89	165
	89	166
	89	167
	89	168
	89	169
	90	109
	90	110
	90	111
	90	160
	90	161
	90	162
