Info	Key	X	Y
	PB1	0	0
	B101	1040	1486
	B102	1043	401
	B103	1201	1584
	B104	1202	335
	B105	1396	1581
	B106	1396	335
	boss	1842	911
	Guardian1	1744	1104
	Guardian2	1744	753
	Spawn1	241	1584
	Spawn2	241	239
30020201	PB1	334	1620
30020201	PB2	334	258
30020201	S1	1362	971
30020201	B101	1516	967
30020201	B102	1440	766
30020201	B103	1430	1186
30020201	B104	1387	1363
30020201	B105	1405	579
30020201	B106	1284	1469
30020201	B107	1335	440
30020201	B108	1145	1549
30020201	B109	1215	363
30020201	S2	1362	971
30020201	B201	1516	967
30020201	B202	1440	766
30020201	B203	1430	1186
30020201	B204	1387	1363
30020201	B205	1405	579
30020201	B206	1284	1469
30020201	B207	1335	440
30020201	B208	1145	1549
30020201	B209	1215	363
30020201	S3	1362	971
30020201	B301	1516	967
30020201	B302	1440	766
30020201	B303	1430	1186
30020201	B304	1387	1363
30020201	B305	1405	579
30020201	B306	1284	1469
30020201	B307	1335	440
30020201	B308	1145	1549
30020201	B309	1215	363
30020201	S4	1362	971
30020201	B401	1516	967
30020201	B402	1440	766
30020201	B403	1430	1186
30020201	B404	1387	1363
30020201	B405	1405	579
30020201	B406	1284	1469
30020201	B407	1335	440
30020201	B408	1145	1549
30020201	B409	1215	363
30020201	S5	1362	971
30020201	B501	1516	967
30020201	B502	1440	766
30020201	B503	1430	1186
30020201	B504	1387	1363
30020201	B505	1405	579
30020201	B506	1284	1469
30020201	B507	1335	440
30020201	B508	1145	1549
30020201	B509	1215	363
30020201	S6	1362	971
30020201	B601	2783	926
30020201	B602	2575	1038
30020201	B603	2580	800
30020201	B604	2393	1114
30020201	B605	2413	734
30020201	B606	2909	1088
30020201	B607	2919	769
30020201	B608	2727	1073
30020201	B609	2747	754
30020201	S999	0	0
30020201	B111	1449	1748
30020201	B222	1309	1752
30020201	B333	1128	1748
30020201	B444	988	1751
30020201	B555	1449	103
30020201	B666	1309	105
30020201	B777	1128	106
30020201	B888	988	106
30060801	PB1	500	1581
30060801	B101	1040	1486
30060801	B102	1043	401
30060801	B103	1260	1446
30060801	B104	1246	455
30060801	B105	1458	1492
30060801	B106	1444	388
30060801	boss	1842	911
30060801	Guardian1	1744	1104
30060801	Guardian2	1744	753
30060801	Spawn1	241	1584
30060801	Spawn2	241	239
30060801	S1	1267	905
30060801	B201	1486	1253
30060801	B202	1486	610
30060801	S2	1279	905
30020208	PB1	1301	1300
30020208	PB2	1460	1300
30020208	S1	1374	1732
30020208	B101	1306	1750
30020208	B102	1450	1748
