Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
10030101	10030101	普通3-1			0.15	15	2	9	100301010			0|0|0			0|0|0		
10030102	10030102	普通3-2			0.15	15	1	9	100301020			0|0|0			0|0|0		
10030103	10030103	普通3-3			0.15	15	1	9	100301030			0|0|0			0|0|0		
10030104	10030104	普通3-4			0.15	15	2	9	100301040			0|0|0			0|0|0		
10030201	10030201	普通3-5			0.15	15	2	9	100302010			0|0|0			0|0|0		
10030202	10030202	普通3-6			0.15	15	2	9	100302020			0|0|0			0|0|0		
10030203	10030203	普通3-7			0.15	15	2	9	100302030			0|0|0			0|0|0		
10030204	10030204	普通3-8			0.15	15	7	9	100302040			0|0|0			0|0|0		
10030301	10030301	普通3-9			0.15	15	7	9	100303010			0|0|0			0|0|0		
10030302	10030302	普通3-10			0.15	15	7	9	100303020			0|0|0			0|0|0		
10030303	10030303	普通3-11			0.15	15	8	10	100303030			0|0|0			0|0|0		
10030304	10030304	普通3-12			0.15	15	8	10	100303040			0|0|0			0|0|0		
10030401	10030401	危险3-1			0.15	15	2	9	100304010			0|0|0			0|0|0		
10030402	10030402	危险3-2			0.15	15	1	9	100304020			0|0|0			0|0|0		
10030403	10030403	危险3-3			0.15	15	1	9	100304030			0|0|0			0|0|0		
10030404	10030404	危险3-4			0.15	15	2	9	100304040			0|0|0			0|0|0		
10030501	10030501	危险3-5			0.15	15	2	9	100305010			0|0|0			0|0|0		
10030502	10030502	危险3-6			0.15	15	2	9	100305020			0|0|0			0|0|0		
10030503	10030503	危险3-7			0.15	15	2	9	100305030			0|0|0			0|0|0		
10030504	10030504	危险3-8			0.15	15	7	9	100305040			0|0|0			0|0|0		
10030601	10030601	危险3-9			0.15	15	7	9	100306010			0|0|0			0|0|0		
10030602	10030602	危险3-10			0.15	15	7	9	100306020			0|0|0			0|0|0		
10030603	10030603	危险3-11			0.15	15	8	10	100306030			0|0|0			0|0|0		
10030604	10030604	危险3-12			0.15	15	8	10	100306040			0|0|0			0|0|0		
