Id	Behavior	Name	Environment	TerrainRoot	CloseLoadingDelay	SwitchNpcCd	SceneCamera	CameraId	Terrains[1]	Terrains[2]	Terrains[3]	Position[1]	Position[2]	Position[3]	Rotation[1]	Rotation[2]	Rotation[3]
97903301	97903301	0			0.15	15	1	9	979033010								
97903302	97903302	0			0.15	15	1	9	979033020								
97903303	97903303	0			0.15	15	1	9	979033030								
97903304	97903304	0			0.15	15	1	9	979033040								
97903305	97903305	0			0.15	15	1	9	979033050								
97903306	97903306	0			0.15	15	1	9	979033060								
97903307	97903307	0			0.15	15	1	9	979033070								
97903308	97903308	0			0.15	15	1	9	979033080								
97903309	97903309	0			0.15	15	1	9	979033090								
97903401	97903401	0			0.15	15	1	9	979034010								
97903402	97903402	0			0.15	15	1	9	979034020								
97903403	97903403	0			0.15	15	1	9	979034030								
97903404	97903404	0			0.15	15	1	9	979034040								
97903405	97903405	0			0.15	15	1	9	979034050								
97903406	97903406	0			0.15	15	1	9	979034060								
97903407	97903407	0			0.15	15	1	9	979034070								
97902601	97902601	0			0.15	15	1	9	979026010								
97902602	97902602	0			0.15	15	1	9	979026020								
97902603	97902603	0			0.15	15	1	9	979026030								
97902604	97902604	0			0.15	15	1	9	979026040								
97902605	97902605	0			0.15	15	1	9	979026050								
97902606	97902606	0			0.15	15	1	9	979026060								
97819006	97819006	0			0.15	15	1	9	978190060								
97819007	97819007	0			0.15	15	1	9	978190070								
97819008	97819008	0			0.15	15	1	9	978190080								
97819009	97819009	0			0.15	15	1	9	978190090								
97819010	97819010	0			0.15	15	1	9	978190100								
97819011	97819011	0			0.15	15	1	9	978190110								
97819012	97819012	0			0.15	15	1	9	978190120								
97819013	97819013	0			0.15	15	1	9	978190130								
97819014	97819014	0			0.15	15	1	9	978190140								
97819015	97819015	0			0.15	15	1	9	978190150								
97819016	97819016	0			0.15	15	1	9	978190160								
97819017	97819017	0			0.15	15	1	9	978190170								
97819018	97819018	0			0.15	15	1	9	978190180								
97819019	97819019	0			0.15	15	1	9	978190190								
97819020	97819020	0			0.15	15	1	9	978190200								
97819021	97819021	0			0.15	15	1	9	978190210								
97819022	97819022	0			0.15	15	1	9	978190220								
97819023	97819023	0			0.15	15	1	9	978190230								
97819024	97819024	0			0.15	15	1	9	978190240								
97819025	97819025	0			0.15	15	1	9	978190250								
97903801	97903801	0			0.15	15	1	9	979038010								
97903802	97903802	0			0.15	15	1	9	979038020								
97903803	97903803	0			0.15	15	1	9	979038030								
97903804	97903804	0			0.15	15	1	9	979038040								
97903805	97903805	0			0.15	15	1	9	979038050								
97903806	97903806	0			0.15	15	1	9	979038060								
97903807	97903807	0			0.15	15	1	9	979038070								
97903808	97903808	0			0.15	15	1	9	979038080								
97903809	97903809	0			0.15	15	1	9	979038090								
97903810	97903810	0			0.15	15	1	9	979038100								
97903811	97903811	0			0.15	15	1	9	979038110								
97903812	97903812	0			0.15	15	1	9	979038120								
97903813	97903813	0			0.15	15	1	9	979038130								
97954701	97954701	0			0.15	15	1	9	979547010								
97954702	97954702	0			0.15	15	1	9	979547020								
97903711	97903711	0			0.15	15	1	9	979037110								
97903712	97903712	0			0.15	15	1	9	979037120								
97903713	97903713	0			0.15	15	1	9	979037130								
97903714	97903714	0			0.15	15	1	9	979037140								
97903715	97903715	0			0.15	15	1	9	979037150								
97812001	97812001	0			0.15	15	1	9	978120010								
97812002	97812002	0			0.15	15	1	9	978120020								
97812003	97812003	0			0.15	15	1	9	978120030								
97812004	97812004	0			0.15	15	1	9	978120040								
97812005	97812005	0			0.15	15	1	9	978120050								
97812006	97812006	0			0.15	15	1	9	978120060								
97812007	97812007	0			0.15	15	1	9	978120070								
97812008	97812008	0			0.15	15	1	9	978120080								
97812009	97812009	0			0.15	15	1	9	978120090								
97812010	97812010	0			0.15	15	1	9	978120100								
97812011	97812011	0			0.15	15	1	9	978120110								
97812012	97812012	0			0.15	15	1	9	978120120								
97812013	97812013	0			0.15	15	1	9	978120130								
97812014	97812014	0			0.15	15	1	9	978120140								
97811001	97811001	0			0.15	15	1	9	978110010								
97811002	97811002	0			0.15	15	1	9	978110020								
97811003	97811003	0			0.15	15	1	9	978110030								
97811004	97811004	0			0.15	15	1	9	978110040								
97811005	97811005	0			0.15	15	1	9	978110050								
97811011	97811011	0			0.15	15	1	9	978110110								
