Info	Key	X	Y
13010415	PB1	1342	2119
13010415	S1	1141	2119
13010415	B101	800	1898
13010415	B102	793	2119
13010415	B103	797	2340
13010415	CS1	586	2119
13010415	S2	2532	3676
13010415	B201	3768	3836
13010415	B202	3762	3676
13010415	B203	3783	3514
13010415	CS2	4027	3665
13010415	S3	2708	541
13010415	B301	3803	771
13010415	B302	3823	588
13010415	B303	3813	400
13010415	CS3	4121	561
13010415	S4	4550	1523
13010415	S999	4976	2107
13010415	B999	5109	2107
13010415	JQ	4976	2107
13010415	B401	4550	2330
13010415	B402	4350	2408
13010415	B403	4750	2408
13010415	B404	4150	2535
13010415	B405	4950	2535
13010415	B406	4400	2575
13010415	B407	4700	2575
13010415	B408	0	0
13010415	B409	0	0
10080401	PB1	443	2059
10080401	PB2	0	0
10080401	PB3	0	0
10080401	PB4	0	0
10080401	PB5	0	0
10080401	S1	555	2070
10080401	B101	1106	2372
10080401	B102	1115	1684
10080401	B103	1302	2186
10080401	B104	1297	1889
10080401	S2	555	2070
10080401	B201	687	2467
10080401	B202	1118	2467
10080401	B203	712	1494
10080401	S3	548	2070
10080401	B301	1185	1282
10080401	B302	1410	1337
10080401	B204	1152	1508
10080401	S4	548	2070
10080401	B401	1308	2041
10080401	B402	1428	2309
10080401	B403	1418	1802
10080401	S5	0	0
10080401	B501	0	0
10080401	B502	0	0
10080401	B503	0	0
30060301	PB1	4894	2122
30060301	S1	4693	2114
30060301	B101	3844	2104
30060301	S2	4611	2100
30060301	B201	3956	2347
30060301	B202	4113	2523
30060301	B203	4318	2663
30060301	B204	4584	2760
30060301	B205	3987	1874
30060301	B206	4149	1682
30060301	B207	4358	1554
30060301	B208	4600	1491
30020404	PB1	2228	3675
30020404	S1	2981	3675
30020404	B101	3858	3657
30020404	B102	3681	3790
30020404	B103	3681	3498
30020404	JX1	2572	518
30020404	YY1	3843	559
30020404	YY2	3664	728
30020404	YY3	3664	421
30020404	CS1	4255	3667
30020404	CS2	4288	559
30020404	JX2	4174	2172
30020404	S2	4074	2102
30020404	B201	4917	2122
30020404	B202	4716	2350
30020404	B203	4718	1893
10080403	PB1	2827	1498
10080403	B101	3111	1943
10080403	B102	3464	1640
10080403	B103	3137	2108
10080403	B104	3625	1524
10080403	B105	3375	1880
10080403	S1	3223	1735
10080403	B201	3876	2105
10080403	S2	3141	2128
10080403	S3	4252	2096
10080403	B202	3710	2105
11080102	PB1	947	2654
11080102	S1	957	2133
11080102	B101	914	1472
11080102	CS1	1318	1187
11080102	CSQ1	2156	607
11080102	S2	3207	570
11080102	B201	3875	578
11080102	CS2	4371	537
11080102	CSQ2	4591	1515
11080102	S3	4603	2020
11080102	B301	4637	2661
12080302	PB1	4271	547
12080302	S1	3948	554
12080302	B101	3632	679
12080302	B102	3645	461
12080302	S2	3335	554
12080302	B201	2874	554
12080302	B202	3197	778
12080302	B203	3204	349
12080302	JS	2426	547
10080402	PB1	4029	2114
10080402	PB2	4968	2096
10080402	PB3	0	0
10080402	PB4	0	0
10080402	PB5	0	0
10080402	S1	4195	2107
10080402	B101	4709	2099
10080402	B102	3939	829
10080402	B103	0	0
10080402	S2	0	0
10080402	B201	0	0
10080402	B202	0	0
10080402	B203	0	0
10080402	S3	0	0
10080402	B301	0	0
10080402	B302	0	0
10080402	B303	0	0
10080402	S4	0	0
10080402	B401	0	0
10080402	B402	0	0
10080402	B403	0	0
10080402	S5	0	0
10080402	B501	0	0
10080402	B502	0	0
10080402	B503	0	0
10080402	CCJT1	4014	2332
10080402	CCJT2	4014	1883
12080303	PB1	1445	2062
12080303	S1	1267	2055
12080303	B101	497	2200
12080303	B102	503	1904
12080303	B103	595	2358
12080303	B104	615	1733
12080303	B105	734	2470
12080303	B106	747	1607
12080303	JS	457	2086
