Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
300601010	Scene00002d	80010204	PB1	PB1	PB1	PB1	PB1	End	End	End	End	End	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d
300601020	Scene00002d	80010204	PB1	PB1	PB1	PB1	PB1	End	End	End	End	End	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d
300601030	Scene00002d	80010204	PB1	PB1	PB1	PB1	PB1	End	End	End	End	End	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d
300602010	Scene00002d	80010204	PB1	PB1	PB1	PB1	PB1	End	End	End	End	End	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d
300602020	Scene00002d	80010204	PB1	PB1	PB1	PB1	PB1	End	End	End	End	End	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d
300602030	Scene00002d	80010204	PB1	PB1	PB1	PB1	PB1	End	End	End	End	End	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d	Scene00002d
300603010	Scene00403a	80010206	PB1	PB1	PB1	PB1	PB1	JS1	JS1	JS1	JS1	JS1	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a
300603020	Scene00403a	80010206	PB1	PB1	PB1	PB1	PB1	JS1	JS1	JS1	JS1	JS1	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a
300603030	Scene00403a	80010206	PB1	PB1	PB1	PB1	PB1	JS1	JS1	JS1	JS1	JS1	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a	Scene00403a
300604010	Scene00503b	30060401	PB1	PB1	PB1	PB1	PB1	S1	B101	B101	B101	B101	BOX1	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b
300604020	Scene00503b	30060401	PB1	PB1	PB1	PB1	PB1	S1	B101	B101	B101	B101	BOX1	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b
300604030	Scene00503b	30060401	PB1	PB1	PB1	PB1	PB1	S1	B101	B101	B101	B101	BOX1	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b	Scene00503b
300605010	Scene00501d	30060501	PB1	PB1	PB1	PB1	PB1	S1	B101	B101	B101	B101	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d
300605020	Scene00501d	30060501	PB1	PB1	PB1	PB1	PB1	S1	B101	B101	B101	B101	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d
300605030	Scene00501d	30060501	PB1	PB1	PB1	PB1	PB1	S1	B101	B101	B101	B101	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d	Scene00501d
300606010	SceneEX00103ts	30060601	PB1	PB1	PB1	PB1	PB1	Big	Big	Big	Big	Big	SceneEX00103ts	SceneEX00103ts	SceneEX00103ts	SceneEX00103ts	SceneEX00103ts	SceneEX00103ts	SceneEX00103ts	SceneEX00103ts
