Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
800000	AddBuff	800000																													
800001	AddBuff	800001																													
800001000	AddBehavior	800001																													
800002	AddBuff	800002																													
800002000	AddNpcState	27																													
800004	AddBuff	800004																													
800004000	AddNpcState	26																													
800005	AddBuff	800005																													
800005000	ChangeAttribValue	11|50000|0																													
800006	AddBuff	800006																													
800006000	AddBehavior	800006																													
800007	AddBuff	800007																													
800007000	AddBehavior	800007																													
800008	AddBuff	800008																													
800008000	AddNpcState	27																													
800009	AddBuff	800009																													
800009000	AddNpcState	32																													
800010	ShakeAllCamera	5|00.6|-00.5|10|00.35|100																													
800011	AddBuff	800011																													
800012	AddBuff	800012																													
800012000	AddBehavior	800012																													
800013	AddBuff	800013																													
800013000	AddBehavior	800013																													
800014	AddBuff	800014																													
800014000	AddBehavior	800014																													
800015	AddBuff	800015																													
800016	AddBuff	800016																													
800016000	AddNpcState	28																													
800017	AddBuff	800017																													
800018	AddBuff	800018																													
800019	AddBuff	800019																													
800019000	AddBehavior	800019																													
800021	AddBall	1|1																													
800022	AddBall	2|1																													
800023	AddBall	3|1																													
800024	AddBall	4|1																													
800025	AddBall	5|1																													
800026	AddBall	6|1																													
800031	AddBuff	800031																													
800031000	AddNpcState	33																													
800032	AddBuff	800032																													
800032000	AddNpcState	34																													
800033	AddBuff	800033																													
800041	AddBuff	800041																													
800041000	HideJoint	ModelCase																													
800042	AddBuff	800042																													
800042000	AddForceThreat																														
800043	AddBuff	800043																													
800044	AddBuff	800044																													
800044000	AddNpcState	11																													
800045	AddBuff	800045																													
800045000	AddNpcState	21																													
800046	AddBuff	800046																													
800046000	AddNpcState	22																													
800047	AddBuff	800047																													
800047000	AddNpcState	1																													
800048	AddBuff	800048																													
800048000	AddNpcState	30																													
800049	AddBuff	800049																													
800049000	HideJoint	Root																													
800050	AddBuff	800050																													
800051	AddBuff	800051																													
800051000	PlayScreenEffect	200001																													
800052	AddBuff	800052																													
800052000	HideJoint	ModelCase																													
800053	AddBuff	800053																													
800054	AddBuff	800054																													
800054000	AddNpcState	25																													
800055	AddBuff	800055																													
800055000	AddNpcState	30																													
800056	AddBuff	800056																													
800056000	HideJoint	WeaponCase1																													
800057	AddBuff	800057																													
800057000	HideJoint	Pifeng1																													
800058	AddBuff	800058																													
800058000	HideJoint	Pifeng2																													
800059	AddBuff	800059																													
800059000	HideJoint	Pifeng3																													
800061	AddBuff	800061																													
800061000	AddBehavior	800061																													
800062	AddBuff	800062																													
800062000	AddBehavior	800062																													
800063	AddBuff	800063																													
800063000	AddBehavior	800063																													
800064	AddBuff	800064																													
800064000	AddBehavior	800064																													
800065	AddBuff	800065																													
800065000	AddBehavior	800065																													
800066	AddBuff	800066																													
800066000	AddBehavior	800066																													
800067	AddBuff	800067																													
800067000	AddBehavior	800067																													
800071	AddAttribValue	2|20|0																													
800072	AddBuff	800072																													
800072000	Cure	11|3|0|5000|0																													
800073	AddBuff	800073																													
800073000	ChangeAttribAdditive	11|0|5000																													
800074	AddBuff	800074																													
800074000	ChangeAttribAdditive	23|0|5000																													
800075	AddBuff	800075																													
800075000	ChangeAttribAdditive	3|0|5000																													
800076	AddBuff	800076																													
800076000	ChangeAttribAdditive	45|0|5000																													
800090	AddBuff	800090																													
800090000	PlayScreenEffect	200002																													
800091	AddBuff	800091																													
800092	AddBuff	800092																													
800093	AddBuff	800093																													
800093000	AddBehavior	800093																													
800094	AddBuff	800094																													
800094000	AddBehavior	800094																													
800095	AddBuff	800095																													
800095000	AddBehavior	800095																													
800096	AddBuff	800096																													
800096000	AddBehavior	800096																													
800097	AddBuff	800097																													
800097000	AddBehavior	800097																													
800098	AddBuff	800098																													
