Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
780001	AddBuff	780001																													
780001000	ChangeAttribAdditive	34|-3000|																													
780002	AddBuff	780002																													
780002000	ChangeAttribAdditive	34|-4500|																													
780003	AddBuff	780003																													
780003000	ChangeAttribAdditive	34|-6000|																													
780011	AddBuff	780011																													
780011000	ChangeAttribAdditive	35|-3000|																													
780012	AddBuff	780012																													
780012000	ChangeAttribAdditive	35|-4500|																													
780013	AddBuff	780013																													
780013000	ChangeAttribAdditive	35|-6000|																													
780021	AddBuff	780021																													
780021000	ChangeAttribAdditive	36|-3000|																													
780022	AddBuff	780022																													
780022000	ChangeAttribAdditive	36|-4500|																													
780023	AddBuff	780023																													
780023000	ChangeAttribAdditive	36|-6000|																													
780031	AddBuff	780031																													
780031000	ChangeAttribAdditive	37|-3000|																													
780032	AddBuff	780032																													
780032000	ChangeAttribAdditive	37|-4500|																													
780033	AddBuff	780033																													
780033000	ChangeAttribAdditive	37|-6000|																													
780041	AddBuff	780041																													
780041000	ChangeAttribAdditive	33|-3000|																													
780042	AddBuff	780042																													
780042000	ChangeAttribAdditive	33|-4500|																													
780043	AddBuff	780043																													
780043000	ChangeAttribAdditive	33|-6000|																													
780051	AddBuff	780051																													
780051000	AddBehavior	780051																													
780052	AddBuff	780052																													
780052000	AddBehavior	780052																													
780053	AddBuff	780053																													
780053000	AddBehavior	780053																													
780061	AddBuff	780061																													
780061000	ChangeAttribAdditive	25|-3000|																													
780062	AddBuff	780062																													
780062000	ChangeAttribAdditive	25|-4500|																													
780063	AddBuff	780063																													
780063000	ChangeAttribAdditive	25|-6000|																													
780071	AddBuff	780071																													
780071000	ChangeAttribAdditive	32|-3000|																													
780072	AddBuff	780072																													
780072000	ChangeAttribAdditive	32|-4500|																													
780073	AddBuff	780073																													
780073000	ChangeAttribAdditive	32|-6000|																													
780081	AddBuff	780081																													
780081000	ChangeAttribAdditive	48|-3000|																													
780082	AddBuff	780082																													
780082000	ChangeAttribAdditive	48|-4500|																													
780083	AddBuff	780083																													
780083000	ChangeAttribAdditive	48|-6000|																													
780091	AddBuff	780091																													
780091000	AddBehavior	780091																													
780092	AddBuff	780092																													
780092000	AddBehavior	780092																													
780093	AddBuff	780093																													
780093000	AddBehavior	780093																													
780094	AddBuff	780094																													
780094000	ChangeAttribAdditive	4|0|-2000																													
780095	AddBuff	780095																													
