Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
970701	AddBuff	970701																													
970702	AddBuff	970702																													
970703	AddBuff	970703																													
970703000	AddNpcState	23																													
970704	AddBuff	970704																													
970704000	ChangeAttribAdditive	3|0|0																													
970705	AddBuff	970705																													
970705000	HideJoint	ModelCase																													
970706	AddBuff	970706																													
970706000	HideJoint	Bone001																													
970707	AddBuff	970707																													
970707000	AddNpcState	1																													
970708	AddBuff	970708																													
970708000	AddNpcState	11																													
970709	AddBuff	970709																													
970709000	AddNpcState	21																													
970710	AddBuff	970710																													
970711	AddBuff	970711																													
970711000	AddNpcState	22																													
970712	AddBuff	970712																													
970712000	AddNpcState	1																													
970713	AddBuff	970713																													
970714	AddBuff	970714																													
970714000	AddBehavior	970714																													
812013	ShakeCamera	6|00.2|-00.5|10|00.2|0																													
812014	ShakeCamera	3|00.3|-00.5|10|00.25|0																													
812015	ShakeAllCamera	2|00.6|-00.5|10|00.35|0																													
812016	ShakeCamera	6|00.3|-00.5|10|00.35|0																													
812017	ShakeCamera	4|00.5|-00.5|10|00.35|0																													
812018	AddBuff	812018																													
812018000	PlayCameraTrackOnAllClients	CTJiansheng01|0|1.5																													
812019	AddBuff	812019																													
812019000	SetAllClientsDOFFocus																														
812020	AddBuff	812020																													
812020000	PlaySound	970814|0																													
812021	AddBuff	812021																													
812021000	AddBehavior	812021																													
971101	AddBuff	971101																													
971101000	AddBehavior	971101																													
971102	AddBuff	971102																													
971103	AddBuff	971103																													
971104	AddBuff	971104																													
971105	AddBuff	971105																													
971105000	ChangeAttribAdditive	32|-30000|0																													
971106	AddBuff	971106																													
971107	AddBuff	971107																													
971108	AddBuff	971108																													
811001	Damage	3|0|500|0|0|||500																													
811002	Damage	3|0|2000|0|0|||2000																													
811003	Damage	3|0|3000|0|0|||3000																													
811004	Damage	3|0|4000|0|0|||4000																													
811005	Damage	3|0|5000|0|0|||5000																													
811006	Damage	3|0|6000|0|0|||6000																													
811007	Damage	3|0|7000|0|0|||7000																													
811008	Damage	3|0|8000|0|0|||8000																													
811009	Damage	3|0|9000|0|0|||9000																													
811010	Damage	3|0|10000|0|0|||10000																													
811011	AddBuff	811011																													
811011000	AddBehavior	811011																													
811012	AddBuff	811012																													
811012000	AddBehavior	811012																													
811013	AddBuff	811013																													
811013000	AddBehavior	811013																													
811014	AddBuff	811014																													
811014000	AddBehavior	811014																													
811015	AddBuff	811015																													
811015000	AddBehavior	811015																													
811016	AddBuff	811016																													
811016000	AddBehavior	811016																													
811017	AddBuff	811017																													
811017000	AddBehavior	811017																													
811018	AddBuff	811018																													
811018000	AddBehavior	811018																													
811019	AddBuff	811019																													
811019000	AddBehavior	811019																													
811020	AddBuff	811020																													
811020000	AddBehavior	811020																													
811021	AddBuff	811021																													
811021000	AddBehavior	811021																													
811022	AddBuff	811022																													
811022000	AddBehavior	811022																													
811023	AddBuff	811023																													
811023000	AddBehavior	811023																													
811024	AddBuff	811024																													
811024000	AddBehavior	811024																													
811025	AddBuff	811025																													
811025000	AddBehavior	811025																													
811026	AddBuff	811026																													
811026000	AddBehavior	811026																													
811027	AddBuff	811027																													
811027000	AddBehavior	811027																													
811028	AddBuff	811028																													
811028000	AddBehavior	811028																													
811029	AddBuff	811029																													
811029000	AddBehavior	811029																													
811030	AddBuff	811030																													
811030000	AddBehavior	811030																													
811031	AddBuff	811031																													
811031000	AddNpcState	22																													
811032	AddBuff	811032																													
811032000	AddNpcState	21																													
811033	AddBuff	811033																													
811033000	HideJoint	Root																													
811041	ShakeAllCamera	2|00.4|-1|15|00.2|100																													
811042	ShakeCamera	2|00.3|-1|15|00.08|30																													
811043	ShakeCamera	2|00.5|-1|20|00.2|100																													
811044	ShakeCamera	4|00.2|-1|10|00.1|30																													
811045	ShakeCamera	4|00.5|-1|20|00.2|100																													
811046	ShakeCamera	4|00.5|-1|30|00.3|100																													
811101	AddBuff	811101																													
811101000	AddBehavior	811101																													
811102	AddBuff	811102																													
811102000	AddBehavior	811102																													
813000	AddBuff	813000																													
813000000	PlayCameraTrackOnAllClients	CTSwordMd030001Born|0|1.5																													
813001	AddBuff	813001																													
813001000	AddNpcState	21																													
813002	AddBuff	813002																													
813002000	AddBehavior	813002																													
813003	AddBuff	813003																													
813003000	AddBehavior	813003																													
813004	AddBuff	813004																													
813004000	AddNpcState	21																													
813005	AddBuff	813005																													
813005000	AddNpcState	21																													
