Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
205021022	ShakeCamera	5|00.2|-00.5|7|00.25|1																													
206005052	ShakeCamera	5|00.3|-1|20|00.15|0																													
100208012	CameraNoise	R1LuxiyaAttack01|00.15|1|1																													
100209012	CameraNoise	R1LuxiyaAttack0201|00.15|1|1																													
100210012	CameraNoise	R1LuxiyaAttack03|00.2|1|1																													
100211012	CameraNoise	R1LuxiyaAttack04|00.2|1|1																													
100212012	CameraNoise	R1LuxiyaAttack05|00.15|1|1																													
100212022	CameraNoise	R1LuxiyaAttack05|00.15|1|1																													
100214012	CameraNoise	R1LuxiyaAttack41|00.2|1|1																													
100214032	CameraNoise	R1LuxiyaAttack41|00.2|1|1																													
100215012	CameraNoise	R1LuxiyaAttack42|00.2|1|1																													
100215032	CameraNoise	R1LuxiyaAttack42|00.2|1|1																													
100216012	CameraNoise	R1LuxiyaAttack41|00.2|1|1																													
100216032	CameraNoise	R1LuxiyaAttack41|00.2|1|1																													
100225012	ShakeCamera	1|00.05|-00.5|1|00.1|0																													
100225022	ShakeCamera	1|00.1|-1|2|00.1|0																													
100225062	ShakeCamera	1|00.05|-00.5|1|00.1|0																													
100225072	ShakeCamera	1|00.1|-1|2|00.1|0																													
100225112	ShakeCamera	1|00.05|-1|1|00.1|0																													
100225122	ShakeCamera	1|00.05|-1|2|00.1|0																													
100225132	ShakeCamera	1|00.1|-00.8|1|00.12|0																													
100225172	ShakeCamera	1|00.2|-1.3|1|00.15|0																													
100230032	ShakeCamera	4|00.6|-1|15|00.1|0																													
100230042	ShakeCamera	5|00.6|-1|15|00.1|0																													
100231012	CameraNoise	R1LuxiyaAttack01|00.15|1|1																													
100232012	CameraNoise	R1LuxiyaAttack41|00.2|1|1																													
100232032	CameraNoise	R1LuxiyaAttack41|00.2|1|1																													
