Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
81500096	AddBuff	81500096																													
81500097	AddMissile	815099|1																													
81500098	AddBuff	81500098																													
81500099	HideJoint	Root																													
81500094	AddBuff	81500094																													
81500095	AddNpcState	21																													
81500092	AddBuff	81500092																													
81500093	AddNpcState	22																													
81600096	AddBuff	81600096																													
81600097	AddMissile	816099|1																													
81600098	AddBuff	81600098																													
81600099	HideJoint	Root																													
81600094	AddBuff	81600094																													
81600095	AddNpcState	21																													
81600092	AddBuff	81600092																													
81600093	AddNpcState	22																													
81700096	AddBuff	81700096																													
81700097	AddMissile	817099|1																													
81700098	AddBuff	81700098																													
81700099	HideJoint	Root																													
81700094	AddBuff	81700094																													
81700095	AddNpcState	21																													
81700092	AddBuff	81700092																													
81700093	AddNpcState	22																													
81800096	AddBuff	81800096																													
81800097	AddMissile	818099|1																													
81800098	AddBuff	81800098																													
81800099	HideJoint	Root																													
81800094	AddBuff	81800094																													
81800095	AddNpcState	21																													
81800092	AddBuff	81800092																													
81800093	AddNpcState	22																													
81900096	AddBuff	81900096																													
81900097	AddMissile	819099|1																													
81900098	AddBuff	81900098																													
81900099	HideJoint	Root																													
81900094	AddBuff	81900094																													
81900095	AddNpcState	21																													
81900092	AddBuff	81900092																													
81900093	AddNpcState	22																													
83100096	AddBuff	83100096																													
83100097	AddMissile	831099|1																													
83100098	AddBuff	83100098																													
83100099	HideJoint	Root																													
83100094	AddBuff	83100094																													
83100095	AddNpcState	21																													
83100092	AddBuff	83100092																													
83100093	AddNpcState	22																													
83110096	AddBuff	83110096																													
83110097	AddMissile	831199|1																													
83110098	AddBuff	83110098																													
83110099	HideJoint	Root																													
83110094	AddBuff	83110094																													
83110095	AddNpcState	21																													
83110092	AddBuff	83110092																													
83110093	AddNpcState	22																													
90020096	AddBuff	90020096																													
90020097	AddMissile	900299|1																													
90020098	AddBuff	90020098																													
90020099	HideJoint	Root																													
90020094	AddBuff	90020094																													
90020095	AddNpcState	21																													
90020092	AddBuff	90020092																													
90020093	AddNpcState	22																													
