Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
99430096	AddBuff	99430096																													
99430097	AddMissile	994399|1																													
99430098	AddBuff	99430098																													
99430099	HideJoint	Root																													
99430094	AddBuff	99430094																													
99430095	AddNpcState	21																													
99430092	AddBuff	99430092																													
99430093	AddNpcState	22																													
99410096	AddBuff	99410096																													
99410097	AddMissile	994199|1																													
99410098	AddBuff	99410098																													
99410099	HideJoint	Root																													
99410094	AddBuff	99410094																													
99410095	AddNpcState	21																													
99410092	AddBuff	99410092																													
99410093	AddNpcState	22																													
90410096	AddBuff	90410096																													
90410097	AddMissile	904199|1																													
90410098	AddBuff	90410098																													
90410099	HideJoint	Root																													
90410094	AddBuff	90410094																													
90410095	AddNpcState	21																													
90410092	AddBuff	90410092																													
90410093	AddNpcState	22																													
90400096	AddBuff	90400096																													
90400097	AddMissile	904099|1																													
90400098	AddBuff	90400098																													
90400099	HideJoint	Root																													
90400094	AddBuff	90400094																													
90400095	AddNpcState	21																													
90400092	AddBuff	90400092																													
90400093	AddNpcState	22																													
90450096	AddBuff	90450096																													
90450097	AddMissile	904599|1																													
90450098	AddBuff	90450098																													
90450099	HideJoint	Root																													
90450094	AddBuff	90450094																													
90450095	AddNpcState	21																													
90450092	AddBuff	90450092																													
90450093	AddNpcState	22																													
90460096	AddBuff	90460096																													
90460097	AddMissile	904699|1																													
90460098	AddBuff	90460098																													
90460099	HideJoint	Root																													
90460094	AddBuff	90460094																													
90460095	AddNpcState	21																													
90460092	AddBuff	90460092																													
90460093	AddNpcState	22																													
