Id	Name	Level[1]	Level[2]	Level[3]	Level[4]	Level[5]	Level[6]	Level[7]	Level[8]	Level[9]	Level[10]	Level[11]	Level[12]	Level[13]	Level[14]	Level[15]	Level[16]	Level[17]	Level[18]	Level[19]	Level[20]	Level[21]	Level[22]	Level[23]	Level[24]	Level[25]	Level[26]	Level[27]	Level[28]	Level[29]	Level[30]
102200	Damage	2|0|4000|0|0|0|1|7500	2|0|4235|0|0|0|1|7500	2|0|4471|0|0|0|1|7500	2|0|4706|0|0|0|1|7500	2|0|4941|0|0|0|1|7500	2|0|5176|0|0|0|1|7500	2|0|5412|0|0|0|1|7500	2|0|5647|0|0|0|1|7500	2|0|5882|0|0|0|1|7500	2|0|6118|0|0|0|1|7500	2|0|6353|0|0|0|1|7500	2|0|6588|0|0|0|1|7500	2|0|6824|0|0|0|1|7500	2|0|7059|0|0|0|1|7500	2|0|7294|0|0|0|1|7500	2|0|7529|0|0|0|1|7500	2|0|7765|0|0|0|1|7500	2|0|8000|0|0|0|1|7500	2|0|8235|0|0|0|1|7500	2|0|8471|0|0|0|1|7500	2|0|8706|0|0|0|1|7500	2|0|8941|0|0|0|1|7500	2|0|9176|0|0|0|1|7500	2|0|9412|0|0|0|1|7500	2|0|9647|0|0|0|1|7500	2|0|9647|0|0|0|1|7500	2|0|9647|0|0|0|1|7500	2|0|9647|0|0|0|1|7500	2|0|9647|0|0|0|1|7500	2|0|9647|0|0|0|1|7500
102201	Damage	2|0|2500|0|0|0|1|7500	2|0|2647|0|0|0|1|7500	2|0|2794|0|0|0|1|7500	2|0|2941|0|0|0|1|7500	2|0|3088|0|0|0|1|7500	2|0|3235|0|0|0|1|7500	2|0|3382|0|0|0|1|7500	2|0|3529|0|0|0|1|7500	2|0|3676|0|0|0|1|7500	2|0|3824|0|0|0|1|7500	2|0|3971|0|0|0|1|7500	2|0|4118|0|0|0|1|7500	2|0|4265|0|0|0|1|7500	2|0|4412|0|0|0|1|7500	2|0|4559|0|0|0|1|7500	2|0|4706|0|0|0|1|7500	2|0|4853|0|0|0|1|7500	2|0|5000|0|0|0|1|7500	2|0|5147|0|0|0|1|7500	2|0|5294|0|0|0|1|7500	2|0|5441|0|0|0|1|7500	2|0|5588|0|0|0|1|7500	2|0|5735|0|0|0|1|7500	2|0|5882|0|0|0|1|7500	2|0|6029|0|0|0|1|7500	2|0|6029|0|0|0|1|7500	2|0|6029|0|0|0|1|7500	2|0|6029|0|0|0|1|7500	2|0|6029|0|0|0|1|7500	2|0|6029|0|0|0|1|7500
102202	Damage	2|0|2000|0|0|0|1|7500	2|0|2118|0|0|0|1|7500	2|0|2235|0|0|0|1|7500	2|0|2353|0|0|0|1|7500	2|0|2471|0|0|0|1|7500	2|0|2588|0|0|0|1|7500	2|0|2706|0|0|0|1|7500	2|0|2824|0|0|0|1|7500	2|0|2941|0|0|0|1|7500	2|0|3059|0|0|0|1|7500	2|0|3176|0|0|0|1|7500	2|0|3294|0|0|0|1|7500	2|0|3412|0|0|0|1|7500	2|0|3529|0|0|0|1|7500	2|0|3647|0|0|0|1|7500	2|0|3765|0|0|0|1|7500	2|0|3882|0|0|0|1|7500	2|0|4000|0|0|0|1|7500	2|0|4118|0|0|0|1|7500	2|0|4235|0|0|0|1|7500	2|0|4353|0|0|0|1|7500	2|0|4471|0|0|0|1|7500	2|0|4588|0|0|0|1|7500	2|0|4706|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500
102203	Damage	2|0|1500|0|0|0|1|7500	2|0|1588|0|0|0|1|7500	2|0|1676|0|0|0|1|7500	2|0|1765|0|0|0|1|7500	2|0|1853|0|0|0|1|7500	2|0|1941|0|0|0|1|7500	2|0|2029|0|0|0|1|7500	2|0|2118|0|0|0|1|7500	2|0|2206|0|0|0|1|7500	2|0|2294|0|0|0|1|7500	2|0|2382|0|0|0|1|7500	2|0|2471|0|0|0|1|7500	2|0|2559|0|0|0|1|7500	2|0|2647|0|0|0|1|7500	2|0|2735|0|0|0|1|7500	2|0|2824|0|0|0|1|7500	2|0|2912|0|0|0|1|7500	2|0|3000|0|0|0|1|7500	2|0|3088|0|0|0|1|7500	2|0|3176|0|0|0|1|7500	2|0|3265|0|0|0|1|7500	2|0|3353|0|0|0|1|7500	2|0|3441|0|0|0|1|7500	2|0|3529|0|0|0|1|7500	2|0|3618|0|0|0|1|7500	2|0|3618|0|0|0|1|7500	2|0|3618|0|0|0|1|7500	2|0|3618|0|0|0|1|7500	2|0|3618|0|0|0|1|7500	2|0|3618|0|0|0|1|7500
102204	Damage	2|0|2000|0|0|0|1|7500	2|0|2118|0|0|0|1|7500	2|0|2235|0|0|0|1|7500	2|0|2353|0|0|0|1|7500	2|0|2471|0|0|0|1|7500	2|0|2588|0|0|0|1|7500	2|0|2706|0|0|0|1|7500	2|0|2824|0|0|0|1|7500	2|0|2941|0|0|0|1|7500	2|0|3059|0|0|0|1|7500	2|0|3176|0|0|0|1|7500	2|0|3294|0|0|0|1|7500	2|0|3412|0|0|0|1|7500	2|0|3529|0|0|0|1|7500	2|0|3647|0|0|0|1|7500	2|0|3765|0|0|0|1|7500	2|0|3882|0|0|0|1|7500	2|0|4000|0|0|0|1|7500	2|0|4118|0|0|0|1|7500	2|0|4235|0|0|0|1|7500	2|0|4353|0|0|0|1|7500	2|0|4471|0|0|0|1|7500	2|0|4588|0|0|0|1|7500	2|0|4706|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500	2|0|4824|0|0|0|1|7500
102205	DragNpc	2|1|10|0																													
102206	PlaySound	22601|																													
102207	PlaySound	22602|																													
102210	Damage	11|0|1200|0|0|0|1|7500	11|0|1271|0|0|0|1|7500	11|0|1341|0|0|0|1|7500	11|0|1412|0|0|0|1|7500	11|0|1482|0|0|0|1|7500	11|0|1553|0|0|0|1|7500	11|0|1624|0|0|0|1|7500	11|0|1694|0|0|0|1|7500	11|0|1765|0|0|0|1|7500	11|0|1835|0|0|0|1|7500	11|0|1906|0|0|0|1|7500	11|0|1976|0|0|0|1|7500	11|0|2047|0|0|0|1|7500	11|0|2118|0|0|0|1|7500	11|0|2188|0|0|0|1|7500	11|0|2259|0|0|0|1|7500	11|0|2329|0|0|0|1|7500	11|0|2400|0|0|0|1|7500	11|0|2471|0|0|0|1|7500	11|0|2541|0|0|0|1|7500	11|0|2612|0|0|0|1|7500	11|0|2682|0|0|0|1|7500	11|0|2753|0|0|0|1|7500	11|0|2824|0|0|0|1|7500	11|0|2894|0|0|0|1|7500	11|0|2894|0|0|0|1|7500	11|0|2894|0|0|0|1|7500	11|0|2894|0|0|0|1|7500	11|0|2894|0|0|0|1|7500	11|0|2894|0|0|0|1|7500
102211	Damage	12|0|2500|0|0|0|1|7500	12|0|2647|0|0|0|1|7500	12|0|2794|0|0|0|1|7500	12|0|2941|0|0|0|1|7500	12|0|3088|0|0|0|1|7500	12|0|3235|0|0|0|1|7500	12|0|3382|0|0|0|1|7500	12|0|3529|0|0|0|1|7500	12|0|3676|0|0|0|1|7500	12|0|3824|0|0|0|1|7500	12|0|3971|0|0|0|1|7500	12|0|4118|0|0|0|1|7500	12|0|4265|0|0|0|1|7500	12|0|4412|0|0|0|1|7500	12|0|4559|0|0|0|1|7500	12|0|4706|0|0|0|1|7500	12|0|4853|0|0|0|1|7500	12|0|5000|0|0|0|1|7500	12|0|5147|0|0|0|1|7500	12|0|5294|0|0|0|1|7500	12|0|5441|0|0|0|1|7500	12|0|5588|0|0|0|1|7500	12|0|5735|0|0|0|1|7500	12|0|5882|0|0|0|1|7500	12|0|6029|0|0|0|1|7500	12|0|6029|0|0|0|1|7500	12|0|6029|0|0|0|1|7500	12|0|6029|0|0|0|1|7500	12|0|6029|0|0|0|1|7500	12|0|6029|0|0|0|1|7500
