Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	HitFlyHeight1	HitFlyHeight2	HitFlyTime1	HitFlyTime2	HitFlyTime3	OriginType	ImmuneHitValue	Acceleration
102201011	2	1	0.3									1	0	
102202011	1	1	0.3									1	0	
102202021	2	1	0.3									1	0	
102203011	1	1	0.3									1	0	
102203021	6	1	0.3		10	0.1						1		
102203031	5	1	0.3									1		
102204011	1	1	0.3									1	0	
102204021	2	1	0.3									1	0	
102204031	1	1	0.3									1	0	
102205011	2	1	0.3									1	0	
102205021	2	1	0.3									1	0	
102205031	4	1	0.3	2	5	0.4						1	3	
102206011	2	1	0.3									1	0	
102207031	1	1	0.3									1	0	
102207041	2	1	0.3									1	0	
102207051	1	1	0.3									1	0	
102208031	1	1	0.3									1	0	
102208041	2	1	0.3									1	0	
102208051	1	1	0.3									1	0	
102209031	1	1	0.3									1	0	
102209041	2	1	0.3									1	0	
102209051	1	1	0.3									1	0	
102209201	3	1	0.3		5	1	1.2	0.25	0.2	0.6	0.2	1	3	-5
102210021	5	1	0.3									1		
102210101	1	0.5	0.1									1	0	
102210111	1	0.5	0.1									1	0	
102210131	1	1	0.3									1	0	
102210141	1	1	0.3									1	0	
102210161	1	1	0.3									1	0	
102210171	1	1	0.3									1	0	
102210191	1	1	0.3									1	0	
102210201	1	1	0.3									1	0	
102210221	1	1	0.3									1	0	
102210231	1	1	0.3									1	0	
102211021	5	1	0.3									1		
102211101	1	0.5	0.1									1	0	
102211111	1	0.5	0.1									1	0	
102211131	1	1	0.3									1	0	
102211141	1	1	0.3									1	0	
102211161	1	1	0.3									1	0	
102211171	1	1	0.3									1	0	
102211191	1	1	0.3									1	0	
102211201	1	1	0.3									1	0	
102211221	1	1	0.3									1	0	
102211231	1	1	0.3									1	0	
102212021	5	1	0.3									1		
102212101	1	0.5	0.1									1	0	
102212111	1	0.5	0.1									1	0	
102212131	1	1	0.3									1	0	
102212141	1	1	0.3									1	0	
102212161	1	1	0.3									1	0	
102212171	1	1	0.3									1	0	
102212191	1	1	0.3									1	0	
102212201	1	1	0.3									1	0	
102212221	1	1	0.3									1	0	
102212231	1	1	0.3									1	0	
102213021	1	1	0.3									1	0	
102213031	2	1	0.3									1	0	
102214021	1	1	0.3									1	0	
102214031	2	1	0.3									1	0	
102215021	1	1	0.3									1	0	
102215031	2	1	0.3									1	0	
102216081	2	1	0.3									1	0	
102216091	6	1	0.3									1		
102216101	1	1	0.3									1	0	
102216111	2	1	0.3									1	0	
102216121	1	1	0.3									1	0	
102216131	2	1	0.3									1	0	
102216141	3	1	0.3		5	1	1.2	0.25	0.2	0.6	0.2	1	3	-5
102216151	1	1	0.3									1	0	
102220031	1	1	0.3									1	0	
102220041	2	1	0.3									1	0	
102220051	1	1	0.3									1	0	
102220201	3	1	0.3		5	1	1.2	0.25	0.2	0.6	0.2	1	3	-5
102223041	1	1	0.3									1	0	
102223051	1	1	0.3									1	0	
102223061	1	1	0.3									1	0	
102223071	1	1	0.3									1	0	
102223081	1	1	0.3									1	0	
102223091	3	1	0.3		3	0.1	0.5	0.25	0.2	0.6	0.2	1	3	
102223101	3	1	0.3		3	0.1	1	0.25	0.2	0.6	0.2	1	3	
102223111	3	1	0.3		10	0.8	1.5	0.25	0.2	0.6	0.2	1	3	
102224011	2	1	0.3									1	0	
102225011	1	1	0.3									1	0	
102226011	2	1	0.3									1	0	
102227011	1	1	0.3									1	0	
102228021	6	1	0.3		10	0.1						1		
102228031	5	1	0.3									1		
101501011	1	1	0.3		5	0.1						1	0	
101502011	6	1	0.3		3	0.1						1		-9
101503011	1	1	0.3		2	0.1						1	0	
101503021	2	1	0.3		2	0.1						1	0	
101503031	1	1	0.3		2	0.1						1	0	
101503041	2	1	0.3		2	0.1						1	0	
101503051	5	1	0.3									1		
101504011	1	1	0.3		8	0.1						1	0	-5
101504021	1	1	0.3		8	0.1						1	0	-5
101504031	5	1	0.3		10	0.2						1		-8
101504041	1	1	0.3		-1	0.05						1	0	
101504051	1	1	0.3		-1	0.05						1	0	
101504061	1	1	0.3		-1	0.05						1	0	
101504071	1	1	0.3		-1	0.05						1	0	
101504081	1	1	0.3		-1	0.05						1	0	
101504091	1	1	0.3		-1	0.05						1	0	
101504101	1	1	0.3		-1	0.05						1	0	
101504111	1	1	0.3		-1	0.05						1	0	
101504121	1	1	0.3		-1	0.05						1	0	
101504131	1	1	0.3		-1	0.05						1	0	
101504141	1	1	0.3		-1	0.05						1	0	
101504151	1	1	0.3		-1	0.05						1	0	
101505011	1	1	0.3									1	0	
101505031	1	1	0.3		-1.5	0.1						1	0	
101505041	2	1	0.3		-1.5	0.1						1	0	
101505051	1	1	0.3		-1.5	0.1						1	0	
101505061	3	1	0.3		5	0.1	1.5	0.1	0.5	0.1	0.4	1	3	-5
101506011	1	1	0.3									1	0	
101506031	1	1	0.3		-1.5	0.1						1	0	
101506041	2	1	0.3		-1.5	0.1						1	0	
101506051	1	1	0.3		-1.5	0.1						1	0	
101506061	3	1	0.3		5	0.1	1.5	0.1	0.5	0.1	0.4	1	3	-5
101507011	1	1	0.3									1	0	
101507031	1	1	0.3		-1.5	0.1						1	0	
101507041	2	1	0.3		-1.5	0.1						1	0	
101507051	1	1	0.3		-1.5	0.1						1	0	
101507061	3	1	0.3		5	0.1	1.5	0.1	0.5	0.1	0.4	1	3	-5
101508031	2	1	0.3									1	0	
101509031	2	1	0.3									1	0	
101510031	2	1	0.3									1	0	
101511011	6	1	0.3									1		
101511021	5	1	0.3		5	0.15						1		-5
101512011	6	1	0.3									1		
101512021	5	1	0.3		5	0.15						1		-5
101513011	6	1	0.3									1		
101513021	5	1	0.3									1		
101513071	6	1	0.3									1		
101513081	1	1	0.3									1	0	
101513091	6	1	0.3		10	0.15						1		-10
101514121	3	1	0.3		20	0.1	1.5	0.1	0.1	0.5	0.4	1	3	-10
101518011	1	1	0.3									1	0	
101518031	1	1	0.3		-1.5	0.1						1	0	
101518041	2	1	0.3		-1.5	0.1						1	0	
101518051	1	1	0.3		-1.5	0.1						1	0	
101518061	3	1	0.3		5	0.1	1.5	0.1	0.5	0.1	0.4	1	3	-5
101521051	1	1	0.3									1	0	
101523011	1	1	0.3		5	0.1						1	0	
101524011	6	1	0.3		3	0.1						1		-9
101525011	1	1	0.3		2	0.1						1	0	
101525021	2	1	0.3		2	0.1						1	0	
101525031	1	1	0.3		2	0.1						1	0	
101525041	2	1	0.3		2	0.1						1	0	
101525051	5	1	0.3									1		
101526011	1	1	0.3		8	0.1						1	0	-5
101526021	1	1	0.3		8	0.1						1	0	-5
101526031	5	1	0.3		10	0.2						1		-8
101526041	1	1	0.3		-1	0.05						1	0	
101526051	1	1	0.3		-1	0.05						1	0	
101526061	1	1	0.3		-1	0.05						1	0	
101526071	1	1	0.3		-1	0.05						1	0	
101526081	1	1	0.3		-1	0.05						1	0	
101526091	1	1	0.3		-1	0.05						1	0	
101526101	1	1	0.3		-1	0.05						1	0	
101526111	1	1	0.3		-1	0.05						1	0	
101526121	1	1	0.3		-1	0.05						1	0	
101526131	1	1	0.3		-1	0.05						1	0	
101526141	1	1	0.3		-1	0.05						1	0	
101526151	1	1	0.3		-1	0.05						1	0	
101527011	1	1	0.3		5	0.1						1	0	
101528011	1	1	0.3		5	0.1						1	0	
101599011	1	1	0.3									1	0	
