Id	Type	Time	HoverTime	ImmuneHitTime	Speed	MoveTime	HitFlyHeight1	HitFlyHeight2	HitFlyTime1	HitFlyTime2	HitFlyTime3	OriginType	ImmuneHitValue	Acceleration
998101011	2	0.8	0.2									0	0	
998102011	2	0.8	0.2									0	0	
998102021	2	0.8	0.2									0	0	
998103011	2	0.8	0.2									0	0	
998104011	2	0.8	0.2									0	0	
998201011	2	0.8	0.2									0	0	
998202011	2	0.8	0.2									0	0	
998202021	2	0.8	0.2									0	0	
998203011	2	0.8	0.2									0	0	
998203021	2	0.8	0.2									0	0	
998203031	2	0.8	0.2									0	0	
998204011	2	0.8	0.2									0	0	
998301011	1	0.3	0.2		8	0.05						1	0	
998302011	1	0.3	0.2		8	0.05						1	0	
998302031	1	0.3	0.2									1	0	
815201011	1	0.3	0.2		8	0.05						1	0	
815201061	1	0.3	0.2		8	0.05						1	0	
815201081	1	0.3	0.2		8	0.05						1	0	
815202011	1	0.3	0.2		8	0.05						1	0	
815204011	3	0.5	0.2		10	0.45	0.9	0.25	0.1	0.2	0.2		1	-10
815205031	2	0.8	0.2										0	
815207011	3	0.6	0.2		20	0.5	0.4	0.25	0.1	0.3	0.2	1	1	-30
815213031	3	0.8	0.2		20	0.5	0.6	0.25	0.1	0.5	0.2	1	1	-30
834001021	4	0.8	0.2	2	20	0.5						1	3	-30
834009011	4	0.8	0.2	2	20	0.5						1	3	-30
