Key	CellX	CellY
VisibleObstacle		
	47	13
	48	13
	46	13
	47	14
	47	12
	48	14
	48	12
	46	14
	46	12
	47	11
	48	11
	46	11
	47	10
	48	10
	46	10
	47	9
	48	9
	46	9
	47	8
	48	8
	46	8
	47	6
	48	6
	46	6
	47	7
	47	5
	48	7
	48	5
	46	7
	46	5
	47	3
	48	3
	46	3
	47	4
	47	2
	48	4
	48	2
	46	4
	46	2
	47	1
	48	1
	46	1
	47	0
	48	0
	46	0
	44	0
	45	0
	43	0
	44	1
	45	1
	43	1
	42	0
	42	1
	41	0
	41	1
	40	0
	40	1
	39	0
	39	1
	38	0
	38	1
	37	0
	37	1
	36	0
	36	1
	35	0
	35	1
	34	0
	34	1
	33	0
	33	1
	32	0
	32	1
	31	0
	31	1
	30	0
	30	1
	29	0
	29	1
	28	0
	28	1
	27	0
	27	1
	26	0
	26	1
	25	0
	25	1
	24	0
	24	1
	23	0
	23	1
	21	0
	22	0
	20	0
	21	1
	22	1
	20	1
	19	1
	20	2
	21	2
	19	2
	19	0
	20	3
	21	3
	19	3
	20	4
	21	4
	19	4
	18	3
	18	4
	18	2
	19	5
	20	5
	18	5
	21	5
	20	6
	21	6
	19	6
	20	7
	21	7
	19	7
	18	6
	18	7
	19	8
	20	8
	18	8
	19	9
	20	9
	18	9
	21	8
	21	9
	20	10
	21	10
	19	10
	18	10
	19	11
	20	11
	18	11
	19	12
	20	12
	18	12
	19	13
	20	13
	18	13
	17	12
	17	13
	17	11
	18	14
	19	14
	17	14
	20	14
	19	15
	20	15
	18	15
	19	16
	20	16
	18	16
	17	15
	17	16
	18	17
	19	17
	17	17
	18	18
	19	18
	17	18
	18	19
	19	19
	17	19
	18	20
	19	20
	17	20
	18	21
	19	21
	17	21
	18	22
	19	22
	17	22
	18	23
	19	23
	17	23
	16	23
	17	24
	18	24
	16	24
	16	22
	17	25
	13	29
	16	25
	12	29
	11	27
	13	28
	17	26
	18	26
	18	28
	16	26
	18	25
	18	27
	49	13
	50	13
	49	14
	49	12
	50	14
	50	12
	51	13
	51	14
	51	12
	65	16
	64	15
	65	14
	52	14
	66	15
	52	13
	53	14
	65	15
	53	13
	52	12
	53	12
	54	13
	54	14
	54	12
	55	13
	55	14
	55	12
	56	13
	56	14
	56	12
	57	13
	57	14
	57	12
	58	13
	58	14
	58	12
	59	13
	59	14
	59	12
	60	13
	60	14
	60	12
	61	13
	61	14
	61	12
	62	13
	62	14
	62	12
	63	13
	63	14
	63	12
	66	16
	66	14
	64	14
	67	15
	67	16
	67	14
	66	17
	67	17
	65	17
	68	16
	68	17
	68	15
	70	15
	71	15
	69	15
	70	16
	70	14
	71	16
	71	14
	69	16
	69	14
	72	16
	73	16
	72	17
	72	15
	73	17
	73	15
	71	17
	72	18
	73	18
	71	18
	72	19
	73	19
	71	19
	72	20
	73	20
	71	20
	72	21
	73	21
	71	21
	72	22
	73	22
	71	22
	74	22
	73	23
	74	23
	74	21
	72	23
	75	22
	75	23
	75	21
	74	24
	75	24
	73	24
	76	23
	76	24
	76	22
	77	23
	77	24
	77	22
	76	25
	77	25
	75	25
	78	24
	78	25
	78	23
	79	24
	79	25
	79	23
	78	26
	79	26
	77	26
	80	25
	80	26
	80	24
	81	25
	81	26
	81	24
	80	27
	81	27
	79	27
	82	26
	82	27
	82	25
	83	27
	82	28
	83	28
	83	26
	81	28
	84	28
	83	29
	84	29
	84	27
	82	29
	83	30
	84	30
	82	30
	83	32
	84	32
	82	32
	83	33
	83	31
	84	33
	84	31
	82	33
	82	31
	83	34
	84	34
	82	34
	83	35
	84	35
	82	35
	83	36
	84	36
	82	36
	83	37
	84	37
	82	37
	83	38
	84	38
	82	38
	83	39
	84	39
	82	39
	83	40
	84	40
	82	40
	72	81
	73	83
	72	83
	82	41
	83	41
	71	83
	82	42
	83	42
	73	81
	84	41
	84	42
	83	43
	84	43
	82	43
	83	44
	84	44
	82	44
	83	45
	84	45
	82	45
	83	46
	84	46
	82	46
	83	47
	84	47
	82	47
	83	48
	84	48
	82	48
	83	49
	84	49
	82	49
	83	50
	84	50
	82	50
	83	51
	84	51
	82	51
	83	52
	84	52
	82	52
	83	53
	84	53
	82	53
	83	54
	84	54
	82	54
	83	55
	84	55
	82	55
	83	56
	84	56
	82	56
	83	57
	84	57
	82	57
	83	58
	84	58
	82	58
	83	59
	84	59
	82	59
	83	60
	84	60
	82	60
	83	61
	84	61
	82	61
	83	62
	84	62
	82	62
	83	63
	84	63
	82	63
	72	84
	73	84
