Info	Key	X	Y
30090101	PB1	8312	3309
30090101	S2	7113	2005
30090101	B201	6744	2007
30090101	B202	6557	1865
30090101	B203	6571	2153
30090101	S3	6339	1985
30090101	B401	2556	2051
30090101	S4	3141	2022
30090101	S1	8296	2961
30090101	B101	8117	2433
30090101	B102	7975	2220
30090101	B103	8252	2199
30090101	B301	4557	2127
30090101	B302	4568	1943
30090101	B402	2398	2296
30090101	B403	2382	1807
30090103	PB1	7665	1783
30090103	B101	8082	2542
30090103	S1	8427	3697
30090103	JD1	8304	1761
30090103	B102	8598	2569
30090103	B202	6784	2138
30090103	B201	6798	1602
30090103	B301	6897	1721
30090103	B302	6917	2277
30090103	B401	8016	2873
30090103	B402	8598	2840
30090103	S2	8287	1748
30090103	S3	8267	1787
30090103	S4	8274	1774
30090104	PB1	7665	1783
30090104	B101	8082	2542
30090104	S1	8368	1715
30090104	JD1	8304	1761
30090104	B102	8598	2569
30090104	B202	6784	2138
30090104	B201	6798	1602
30090104	B301	6897	1721
30090104	B302	6917	2277
30090104	B401	8016	2873
30090104	B402	8598	2840
30090104	S2	8287	1748
30090104	S3	8267	1787
30090104	S4	8274	1774
30090301	PB1	8312	3309
30090301	S2	7113	2005
30090301	B201	6744	2007
30090301	B202	6474	1772
30090301	B203	6481	2249
30090301	S3	6339	1985
30090301	B401	4340	2071
30090301	S4	5208	2071
30090301	S1	8296	2961
30090301	B101	8117	2433
30090301	B102	7975	2220
30090301	B103	8252	2199
30090301	B301	5464	2213
30090301	B302	5464	1872
30090301	B402	3970	2234
30090301	B403	3963	1978
