Key	CellX	CellY
VisibleObstacle		
	235	115
	235	116
	235	117
	235	118
	236	118
	237	118
	238	118
	239	118
	239	117
	240	118
	240	117
	241	117
	242	117
	243	117
	244	117
	244	118
	245	118
	245	119
	246	119
	246	120
	247	120
	247	121
	248	121
	248	122
	249	122
	250	122
	252	122
	251	122
	253	122
	254	122
	256	122
	255	122
	256	121
	256	120
	257	120
	258	120
	259	120
	260	120
	255	121
	261	120
	262	120
	263	120
	264	119
	263	119
	264	118
	264	117
	264	116
	265	116
	266	116
	268	116
	267	116
	269	115
	268	115
	270	115
	271	115
	272	115
	272	116
	273	115
	274	115
	276	115
	275	115
	277	115
	278	115
	279	115
	279	114
	279	113
	279	112
	279	111
	279	110
	279	109
	279	108
	279	107
	279	106
	279	105
	279	104
	279	103
	279	102
	279	101
	279	100
	279	99
	279	98
	279	97
	279	96
	279	95
	279	94
	279	93
	279	92
	279	91
	279	90
	279	89
	279	88
	279	87
	279	86
	279	85
	279	84
	279	83
	279	82
	279	81
	279	80
	279	79
	279	78
	279	77
	279	76
	279	75
	279	74
	279	73
	279	72
	279	71
	279	70
	279	69
	279	68
	279	67
	279	66
	279	65
	279	64
	279	63
	279	62
	279	61
	279	60
	278	60
	278	59
	278	58
	279	58
	279	59
	278	65
	277	64
	277	63
	278	64
	278	63
	277	62
	276	62
	276	61
	276	60
	275	60
	275	59
	275	58
	275	57
	274	57
	274	56
	274	55
	273	55
	273	56
	272	54
	272	55
	271	53
	271	54
	270	53
	269	53
	269	52
	268	51
	268	52
	267	51
	267	50
	266	49
	267	49
	265	48
	264	48
	266	48
	263	47
	264	47
	263	46
	263	45
	262	45
	262	46
	261	45
	260	44
	260	45
	259	45
	258	45
	257	45
	257	44
	256	44
	255	44
	255	43
	254	43
	253	43
	253	42
	253	41
	253	40
	253	39
	253	38
	252	38
	251	38
	251	37
	250	37
	249	37
	249	36
	248	36
	247	36
	247	35
	246	35
	246	34
	245	34
	244	34
	244	33
	243	33
	243	32
